"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2009","Croatia","Terajoule","Electrical energy","Consumption in Energy Sector","3,035",""
"2010","Croatia","Terajoule","Electrical energy","Consumption in Energy Sector","3,168",""
"2011","Croatia","Terajoule","Electrical energy","Consumption in Energy Sector","2,999",""
"2012","Croatia","Terajoule","Electrical energy","Consumption in Energy Sector","2,833",""
"2013","Croatia","Terajoule","Electrical energy","Consumption in Energy Sector","2,880",""
"2014","Croatia","Terajoule","Electrical energy","Consumption in Energy Sector","2,851",""
"2015","Croatia","Terajoule","Electrical energy","Consumption in Energy Sector","3,175",""
"1990","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","61,258",""
"1991","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","61,150",""
"1992","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","63,914",""
"1993","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","61,790",""
"1994","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","63,796",""
"1995","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","68,281",""
"1996","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","68,998",""
"1997","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","69,926",""
"1998","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","74,552",""
"1999","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","76,540",""
"2000","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","79,596",""
"2001","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","83,488",""
"2002","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","92,146",""
"2003","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","89,716",""
"2004","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","89,960",""
"2005","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","88,160",""
"2006","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","86,303",""
"2007","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","87,167",""
"2008","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","85,676",""
"2009","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","82,534",""
"2010","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","82,976",""
"2011","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","85,352",""
"2012","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","81,594",""
"2013","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","77,263",""
"2014","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","75,182",""
"2015","Italy","Terajoule","Electrical energy","Consumption in Energy Sector","74,664",""
"1990","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","259",""
"1991","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","238",""
"1992","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","551",""
"1993","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","544",""
"1994","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","533",""
"1995","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","572",""
"1996","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","580",""
"1997","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","623",""
"1998","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","720",""
"1999","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","630",""
"2000","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","670",""
"2001","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","749",""
"2002","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","839",""
"2003","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","893",""
"2004","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","857",""
"2005","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","911",""
"2006","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","943",""
"2007","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","976",""
"2008","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","1,008",""
"2009","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","983",""
"2010","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","824",""
"2011","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","860",""
"2012","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","655",""
"2013","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","666",""
"2014","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","763",""
"2015","Cyprus","Terajoule","Electrical energy","Consumption in Energy Sector","821",""
"1990","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","2,614",""
"1991","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","2,502",""
"1992","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,998",""
"1993","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,868",""
"1994","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","2,020",""
"1995","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,778",""
"1996","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","2,732",""
"1997","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","2,902",""
"1998","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","2,239",""
"1999","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,757",""
"2000","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,631",""
"2001","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","2,124",""
"2002","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,613",""
"2003","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,818",""
"2004","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,789",""
"2005","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,760",""
"2006","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,577",""
"2007","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,321",""
"2008","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,325",""
"2009","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,361",""
"2010","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","2,009",""
"2011","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,908",""
"2012","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,613",""
"2013","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,472",""
"2014","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,472",""
"2015","Latvia","Terajoule","Electrical energy","Consumption in Energy Sector","1,584",""
"1990","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","10,170",""
"1991","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","10,782",""
"1992","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","8,554",""
"1993","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","8,280",""
"1994","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","8,464",""
"1995","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","8,708",""
"1996","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","9,630",""
"1997","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","8,878",""
"1998","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","9,857",""
"1999","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","8,950",""
"2000","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","8,172",""
"2001","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","9,014",""
"2002","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","9,504",""
"2003","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","9,695",""
"2004","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","9,410",""
"2005","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","8,032",""
"2006","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","7,625",""
"2007","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","7,610",""
"2008","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","8,291",""
"2009","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","8,514",""
"2010","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","5,972",""
"2011","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","5,504",""
"2012","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","4,828",""
"2013","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","4,788",""
"2014","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","4,594",""
"2015","Lithuania","Terajoule","Electrical energy","Consumption in Energy Sector","4,784",""
"1990","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,220",""
"1991","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,865",""
"1992","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,015",""
"1993","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","896",""
"1994","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,091",""
"1995","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,292",""
"1996","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,228",""
"1997","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,264",""
"1998","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,192",""
"1999","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","965",""
"2000","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,080",""
"2001","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,084",""
"2002","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,163",""
"2003","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,217",""
"2004","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,206",""
"2005","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,246",""
"2006","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,321",""
"2007","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,307",""
"2008","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,325",""
"2009","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,242",""
"2010","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","2,102",""
"2011","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,746",""
"2012","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,757",""
"2013","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,649",""
"2014","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,667",""
"2015","Luxembourg","Terajoule","Electrical energy","Consumption in Energy Sector","1,976",""
"1990","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","14,234",""
"1991","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","14,108",""
"1992","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","14,324",""
"1993","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","13,777",""
"1994","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","13,363",""
"1995","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","14,148",""
"1996","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","14,126",""
"1997","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","14,299",""
"1998","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","14,544",""
"1999","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","18,230",""
"2000","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","15,660",""
"2001","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","15,714",""
"2002","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","16,304",""
"2003","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","19,613",""
"2004","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","19,361",""
"2005","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","20,534",""
"2006","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","21,103",""
"2007","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","22,475",""
"2008","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","20,567",""
"2009","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","16,801",""
"2010","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","16,409",""
"2011","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","15,494",""
"2012","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","13,248",""
"2013","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","13,072",""
"2014","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","12,323",""
"2015","Hungary","Terajoule","Electrical energy","Consumption in Energy Sector","12,089",""
"1990","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","324",""
"1991","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","378",""
"1992","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","410",""
"1993","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","396",""
"1994","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","666",""
"1995","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","796",""
"1996","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","364",""
"1997","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","378",""
"1998","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","392",""
"1999","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","400",""
"2000","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","414",""
"2001","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","425",""
"2002","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","450",""
"2003","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","490",""
"2004","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","486",""
"2005","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","454",""
"2006","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","475",""
"2007","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","472",""
"2008","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","457",""
"2009","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","439",""
"2010","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","436",""
"2011","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","454",""
"2012","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","439",""
"2013","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","410",""
"2014","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","389",""
"2015","Malta","Terajoule","Electrical energy","Consumption in Energy Sector","230",""
"1990","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","18,342",""
"1991","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","19,699",""
"1992","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","20,362",""
"1993","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","21,985",""
"1994","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","23,213",""
"1995","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","23,756",""
"1996","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","25,384",""
"1997","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","24,613",""
"1998","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","25,376",""
"1999","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","25,196",""
"2000","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","25,729",""
"2001","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","27,241",""
"2002","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","27,094",""
"2003","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","27,724",""
"2004","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","28,548",""
"2005","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","30,236",""
"2006","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","29,826",""
"2007","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","30,532",""
"2008","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","30,845",""
"2009","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","32,321",""
"2010","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","32,378",""
"2011","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","35,636",""
"2012","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","33,833",""
"2013","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","37,624",""
"2014","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","36,850",""
"2015","Netherlands","Terajoule","Electrical energy","Consumption in Energy Sector","35,744",""
"1990","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","11,358",""
"1991","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","11,160",""
"1992","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","11,660",""
"1993","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","9,029",""
"1994","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","9,432",""
"1995","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","9,551",""
"1996","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","10,678",""
"1997","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","10,148",""
"1998","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","9,666",""
"1999","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","13,741",""
"2000","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","13,514",""
"2001","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","14,278",""
"2002","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","15,775",""
"2003","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","17,280",""
"2004","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","17,377",""
"2005","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","22,687",""
"2006","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","20,527",""
"2007","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","18,360",""
"2008","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","19,786",""
"2009","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","20,920",""
"2010","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","23,749",""
"2011","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","25,081",""
"2012","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","25,463",""
"2013","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","26,719",""
"2014","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","24,944",""
"2015","Austria","Terajoule","Electrical energy","Consumption in Energy Sector","27,652",""
"1990","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","95,684",""
"1991","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","96,228",""
"1992","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","93,172",""
"1993","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","93,161",""
"1994","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","100,757",""
"1995","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","95,328",""
"1996","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","90,482",""
"1997","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","91,771",""
"1998","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","90,745",""
"1999","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","89,615",""
"2000","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","88,178",""
"2001","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","88,441",""
"2002","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","86,670",""
"2003","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","88,866",""
"2004","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","88,679",""
"2005","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","88,578",""
"2006","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","90,443",""
"2007","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","89,658",""
"2008","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","87,347",""
"2009","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","86,731",""
"2010","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","90,698",""
"2011","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","92,686",""
"2012","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","92,945",""
"2013","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","92,509",""
"2014","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","90,277",""
"2015","Poland","Terajoule","Electrical energy","Consumption in Energy Sector","92,354",""
"1990","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","5,429",""
"1991","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","6,012",""
"1992","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","6,901",""
"1993","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","6,289",""
"1994","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","6,084",""
"1995","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","6,952",""
"1996","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","6,638",""
"1997","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","6,772",""
"1998","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","7,564",""
"1999","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","8,287",""
"2000","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","8,212",""
"2001","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","8,687",""
"2002","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","9,266",""
"2003","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","8,172",""
"2004","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","9,299",""
"2005","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","8,921",""
"2006","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","9,245",""
"2007","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","7,848",""
"2008","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","8,514",""
"2009","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","9,400",""
"2010","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","7,726",""
"2011","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","8,089",""
"2012","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","9,083",""
"2013","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","9,353",""
"2014","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","8,849",""
"2015","Portugal","Terajoule","Electrical energy","Consumption in Energy Sector","10,224",""
"1990","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","49,032",""
"1991","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","46,786",""
"1992","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","41,252",""
"1993","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","44,395",""
"1994","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","45,738",""
"1995","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","47,232",""
"1996","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","54,878",""
"1997","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","43,398",""
"1998","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","39,017",""
"1999","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","34,463",""
"2000","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","38,412",""
"2001","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","34,013",""
"2002","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","34,600",""
"2003","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","38,812",""
"2004","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","37,688",""
"2005","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","41,656",""
"2006","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","39,172",""
"2007","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","42,689",""
"2008","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","39,373",""
"2009","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","37,422",""
"2010","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","35,348",""
"2011","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","37,181",""
"2012","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","35,665",""
"2013","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","33,059",""
"2014","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","32,479",""
"2015","Romania","Terajoule","Electrical energy","Consumption in Energy Sector","32,036",""
"1990","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","5,105",""
"1991","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,691",""
"1992","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","5,033",""
"1993","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,889",""
"1994","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,327",""
"1995","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,424",""
"1996","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,226",""
"1997","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","3,395",""
"1998","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","3,445",""
"1999","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","3,218",""
"2000","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","3,496",""
"2001","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","3,683",""
"2002","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","3,737",""
"2003","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","3,892",""
"2004","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","3,942",""
"2005","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","3,949",""
"2006","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,072",""
"2007","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,108",""
"2008","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,252",""
"2009","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,169",""
"2010","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,349",""
"2011","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,388",""
"2012","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,342",""
"2013","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,291",""
"2014","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,104",""
"2015","Slovenia","Terajoule","Electrical energy","Consumption in Energy Sector","4,021",""
"1990","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","13,079",""
"1991","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","11,426",""
"1992","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","11,506",""
"1993","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","11,714",""
"1994","Slovakia","Terajoule","Electrical energy","Consumption in Energy Sector","12,769",""
