"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2005","Lithuania","Terajoule","Renewable energies","Primary production","37,673",""
"2006","Lithuania","Terajoule","Renewable energies","Primary production","40,037",""
"2007","Lithuania","Terajoule","Renewable energies","Primary production","40,374",""
"2008","Lithuania","Terajoule","Renewable energies","Primary production","44,120",""
"2009","Lithuania","Terajoule","Renewable energies","Primary production","48,991",""
"2010","Lithuania","Terajoule","Renewable energies","Primary production","49,602",""
"2011","Lithuania","Terajoule","Renewable energies","Primary production","48,656",""
"2012","Lithuania","Terajoule","Renewable energies","Primary production","50,153",""
"2013","Lithuania","Terajoule","Renewable energies","Primary production","53,941",""
"2014","Lithuania","Terajoule","Renewable energies","Primary production","56,867",""
"2015","Lithuania","Terajoule","Renewable energies","Primary production","61,382",""
"1990","Luxembourg","Terajoule","Renewable energies","Primary production","762",""
"1991","Luxembourg","Terajoule","Renewable energies","Primary production","823",""
"1992","Luxembourg","Terajoule","Renewable energies","Primary production","1,446",""
"1993","Luxembourg","Terajoule","Renewable energies","Primary production","1,409",""
"1994","Luxembourg","Terajoule","Renewable energies","Primary production","1,467",""
"1995","Luxembourg","Terajoule","Renewable energies","Primary production","1,454",""
"1996","Luxembourg","Terajoule","Renewable energies","Primary production","1,246",""
"1997","Luxembourg","Terajoule","Renewable energies","Primary production","1,403",""
"1998","Luxembourg","Terajoule","Renewable energies","Primary production","1,532",""
"1999","Luxembourg","Terajoule","Renewable energies","Primary production","1,448",""
"2000","Luxembourg","Terajoule","Renewable energies","Primary production","1,628",""
"2001","Luxembourg","Terajoule","Renewable energies","Primary production","1,673",""
"2002","Luxembourg","Terajoule","Renewable energies","Primary production","1,587",""
"2003","Luxembourg","Terajoule","Renewable energies","Primary production","1,729",""
"2004","Luxembourg","Terajoule","Renewable energies","Primary production","2,124",""
"2005","Luxembourg","Terajoule","Renewable energies","Primary production","2,997",""
"2006","Luxembourg","Terajoule","Renewable energies","Primary production","3,242",""
"2007","Luxembourg","Terajoule","Renewable energies","Primary production","3,552",""
"2008","Luxembourg","Terajoule","Renewable energies","Primary production","3,712",""
"2009","Luxembourg","Terajoule","Renewable energies","Primary production","3,472",""
"2010","Luxembourg","Terajoule","Renewable energies","Primary production","3,664",""
"2011","Luxembourg","Terajoule","Renewable energies","Primary production","3,388",""
"2012","Luxembourg","Terajoule","Renewable energies","Primary production","3,790",""
"2013","Luxembourg","Terajoule","Renewable energies","Primary production","4,106",""
"2014","Luxembourg","Terajoule","Renewable energies","Primary production","5,001",""
"2015","Luxembourg","Terajoule","Renewable energies","Primary production","4,733",""
"1990","Hungary","Terajoule","Renewable energies","Primary production","33,066",""
"1991","Hungary","Terajoule","Renewable energies","Primary production","33,349",""
"1992","Hungary","Terajoule","Renewable energies","Primary production","33,295",""
"1993","Hungary","Terajoule","Renewable energies","Primary production","34,088",""
"1994","Hungary","Terajoule","Renewable energies","Primary production","34,335",""
"1995","Hungary","Terajoule","Renewable energies","Primary production","36,367",""
"1996","Hungary","Terajoule","Renewable energies","Primary production","35,927",""
"1997","Hungary","Terajoule","Renewable energies","Primary production","34,937",""
"1998","Hungary","Terajoule","Renewable energies","Primary production","34,837",""
"1999","Hungary","Terajoule","Renewable energies","Primary production","35,313",""
"2000","Hungary","Terajoule","Renewable energies","Primary production","34,760",""
"2001","Hungary","Terajoule","Renewable energies","Primary production","36,357",""
"2002","Hungary","Terajoule","Renewable energies","Primary production","36,728",""
"2003","Hungary","Terajoule","Renewable energies","Primary production","37,938",""
"2004","Hungary","Terajoule","Renewable energies","Primary production","39,759",""
"2005","Hungary","Terajoule","Renewable energies","Primary production","49,786",""
"2006","Hungary","Terajoule","Renewable energies","Primary production","52,006",""
"2007","Hungary","Terajoule","Renewable energies","Primary production","55,961",""
"2008","Hungary","Terajoule","Renewable energies","Primary production","67,394",""
"2009","Hungary","Terajoule","Renewable energies","Primary production","77,495",""
"2010","Hungary","Terajoule","Renewable energies","Primary production","114,898",""
"2011","Hungary","Terajoule","Renewable energies","Primary production","119,605",""
"2012","Hungary","Terajoule","Renewable energies","Primary production","131,188",""
"2013","Hungary","Terajoule","Renewable energies","Primary production","138,750",""
"2014","Hungary","Terajoule","Renewable energies","Primary production","124,791",""
"2015","Hungary","Terajoule","Renewable energies","Primary production","135,647",""
"1990","Malta","Terajoule","Renewable energies","Primary production","0",""
"1991","Malta","Terajoule","Renewable energies","Primary production","0",""
"1992","Malta","Terajoule","Renewable energies","Primary production","0",""
"1993","Malta","Terajoule","Renewable energies","Primary production","0",""
"1994","Malta","Terajoule","Renewable energies","Primary production","0",""
"1995","Malta","Terajoule","Renewable energies","Primary production","0",""
"1996","Malta","Terajoule","Renewable energies","Primary production","0",""
"1997","Malta","Terajoule","Renewable energies","Primary production","0",""
"1998","Malta","Terajoule","Renewable energies","Primary production","0",""
"1999","Malta","Terajoule","Renewable energies","Primary production","0",""
"2000","Malta","Terajoule","Renewable energies","Primary production","0",""
"2001","Malta","Terajoule","Renewable energies","Primary production","0",""
"2002","Malta","Terajoule","Renewable energies","Primary production","10",""
"2003","Malta","Terajoule","Renewable energies","Primary production","13",""
"2004","Malta","Terajoule","Renewable energies","Primary production","17",""
"2005","Malta","Terajoule","Renewable energies","Primary production","22",""
"2006","Malta","Terajoule","Renewable energies","Primary production","27",""
"2007","Malta","Terajoule","Renewable energies","Primary production","33",""
"2008","Malta","Terajoule","Renewable energies","Primary production","38",""
"2009","Malta","Terajoule","Renewable energies","Primary production","39",""
"2010","Malta","Terajoule","Renewable energies","Primary production","188",""
"2011","Malta","Terajoule","Renewable energies","Primary production","272",""
"2012","Malta","Terajoule","Renewable energies","Primary production","363",""
"2013","Malta","Terajoule","Renewable energies","Primary production","381",""
"2014","Malta","Terajoule","Renewable energies","Primary production","532",""
"2015","Malta","Terajoule","Renewable energies","Primary production","620",""
"1990","Netherlands","Terajoule","Renewable energies","Primary production","31,604",""
"1991","Netherlands","Terajoule","Renewable energies","Primary production","32,043",""
"1992","Netherlands","Terajoule","Renewable energies","Primary production","32,991",""
"1993","Netherlands","Terajoule","Renewable energies","Primary production","35,311",""
"1994","Netherlands","Terajoule","Renewable energies","Primary production","35,512",""
"1995","Netherlands","Terajoule","Renewable energies","Primary production","38,318",""
"1996","Netherlands","Terajoule","Renewable energies","Primary production","43,851",""
"1997","Netherlands","Terajoule","Renewable energies","Primary production","47,506",""
"1998","Netherlands","Terajoule","Renewable energies","Primary production","52,126",""
"1999","Netherlands","Terajoule","Renewable energies","Primary production","55,218",""
"2000","Netherlands","Terajoule","Renewable energies","Primary production","60,779",""
"2001","Netherlands","Terajoule","Renewable energies","Primary production","65,251",""
"2002","Netherlands","Terajoule","Renewable energies","Primary production","71,666",""
"2003","Netherlands","Terajoule","Renewable energies","Primary production","72,178",""
"2004","Netherlands","Terajoule","Renewable energies","Primary production","78,740",""
"2005","Netherlands","Terajoule","Renewable energies","Primary production","82,483",""
"2006","Netherlands","Terajoule","Renewable energies","Primary production","90,346",""
"2007","Netherlands","Terajoule","Renewable energies","Primary production","94,901",""
"2008","Netherlands","Terajoule","Renewable energies","Primary production","107,010",""
"2009","Netherlands","Terajoule","Renewable energies","Primary production","121,254",""
"2010","Netherlands","Terajoule","Renewable energies","Primary production","128,272",""
"2011","Netherlands","Terajoule","Renewable energies","Primary production","134,307",""
"2012","Netherlands","Terajoule","Renewable energies","Primary production","163,944",""
"2013","Netherlands","Terajoule","Renewable energies","Primary production","183,108",""
"2014","Netherlands","Terajoule","Renewable energies","Primary production","190,727",""
"2015","Netherlands","Terajoule","Renewable energies","Primary production","201,403",""
"1990","Austria","Terajoule","Renewable energies","Primary production","208,927",""
"1991","Austria","Terajoule","Renewable energies","Primary production","215,422",""
"1992","Austria","Terajoule","Renewable energies","Primary production","226,255",""
"1993","Austria","Terajoule","Renewable energies","Primary production","237,675",""
"1994","Austria","Terajoule","Renewable energies","Primary production","231,941",""
"1995","Austria","Terajoule","Renewable energies","Primary production","244,892",""
"1996","Austria","Terajoule","Renewable energies","Primary production","242,348",""
"1997","Austria","Terajoule","Renewable energies","Primary production","247,197",""
"1998","Austria","Terajoule","Renewable energies","Primary production","249,219",""
"1999","Austria","Terajoule","Renewable energies","Primary production","279,737",""
"2000","Austria","Terajoule","Renewable energies","Primary production","276,665",""
"2001","Austria","Terajoule","Renewable energies","Primary production","280,759",""
"2002","Austria","Terajoule","Renewable energies","Primary production","271,745",""
"2003","Austria","Terajoule","Renewable energies","Primary production","256,669",""
"2004","Austria","Terajoule","Renewable energies","Primary production","277,089",""
"2005","Austria","Terajoule","Renewable energies","Primary production","296,370",""
"2006","Austria","Terajoule","Renewable energies","Primary production","292,827",""
"2007","Austria","Terajoule","Renewable energies","Primary production","323,022",""
"2008","Austria","Terajoule","Renewable energies","Primary production","341,201",""
"2009","Austria","Terajoule","Renewable energies","Primary production","346,699",""
"2010","Austria","Terajoule","Renewable energies","Primary production","364,605",""
"2011","Austria","Terajoule","Renewable energies","Primary production","345,867",""
"2012","Austria","Terajoule","Renewable energies","Primary production","391,371",""
"2013","Austria","Terajoule","Renewable energies","Primary production","395,760",""
"2014","Austria","Terajoule","Renewable energies","Primary production","385,911",""
"2015","Austria","Terajoule","Renewable energies","Primary production","389,512",""
"1990","Poland","Terajoule","Renewable energies","Primary production","66,137",""
"1991","Poland","Terajoule","Renewable energies","Primary production","56,754",""
"1992","Poland","Terajoule","Renewable energies","Primary production","62,638",""
"1993","Poland","Terajoule","Renewable energies","Primary production","164,363",""
"1994","Poland","Terajoule","Renewable energies","Primary production","161,084",""
"1995","Poland","Terajoule","Renewable energies","Primary production","164,291",""
"1996","Poland","Terajoule","Renewable energies","Primary production","162,554",""
"1997","Poland","Terajoule","Renewable energies","Primary production","162,154",""
"1998","Poland","Terajoule","Renewable energies","Primary production","162,559",""
"1999","Poland","Terajoule","Renewable energies","Primary production","157,302",""
"2000","Poland","Terajoule","Renewable energies","Primary production","159,452",""
"2001","Poland","Terajoule","Renewable energies","Primary production","170,434",""
"2002","Poland","Terajoule","Renewable energies","Primary production","173,359",""
"2003","Poland","Terajoule","Renewable energies","Primary production","173,754",""
"2004","Poland","Terajoule","Renewable energies","Primary production","180,899",""
"2005","Poland","Terajoule","Renewable energies","Primary production","190,473",""
"2006","Poland","Terajoule","Renewable energies","Primary production","199,531",""
"2007","Poland","Terajoule","Renewable energies","Primary production","203,068",""
"2008","Poland","Terajoule","Renewable energies","Primary production","226,183",""
"2009","Poland","Terajoule","Renewable energies","Primary production","252,207",""
"2010","Poland","Terajoule","Renewable energies","Primary production","286,676",""
"2011","Poland","Terajoule","Renewable energies","Primary production","311,562",""
"2012","Poland","Terajoule","Renewable energies","Primary production","354,516",""
"2013","Poland","Terajoule","Renewable energies","Primary production","356,755",""
"2014","Poland","Terajoule","Renewable energies","Primary production","337,970",""
"2015","Poland","Terajoule","Renewable energies","Primary production","361,540",""
"1990","Portugal","Terajoule","Renewable energies","Primary production","137,217",""
"1991","Portugal","Terajoule","Renewable energies","Primary production","137,467",""
"1992","Portugal","Terajoule","Renewable energies","Primary production","119,287",""
"1993","Portugal","Terajoule","Renewable energies","Primary production","133,765",""
"1994","Portugal","Terajoule","Renewable energies","Primary production","143,430",""
"1995","Portugal","Terajoule","Renewable energies","Primary production","138,907",""
"1996","Portugal","Terajoule","Renewable energies","Primary production","158,796",""
"1997","Portugal","Terajoule","Renewable energies","Primary production","156,903",""
"1998","Portugal","Terajoule","Renewable energies","Primary production","156,257",""
"1999","Portugal","Terajoule","Renewable energies","Primary production","139,805",""
"2000","Portugal","Terajoule","Renewable energies","Primary production","157,395",""
"2001","Portugal","Terajoule","Renewable energies","Primary production","167,872",""
"2002","Portugal","Terajoule","Renewable energies","Primary production","148,710",""
"2003","Portugal","Terajoule","Renewable energies","Primary production","177,572",""
"2004","Portugal","Terajoule","Renewable energies","Primary production","159,076",""
"2005","Portugal","Terajoule","Renewable energies","Primary production","145,477",""
"2006","Portugal","Terajoule","Renewable energies","Primary production","176,754",""
"2007","Portugal","Terajoule","Renewable energies","Primary production","188,669",""
"2008","Portugal","Terajoule","Renewable energies","Primary production","181,739",""
"2009","Portugal","Terajoule","Renewable energies","Primary production","200,377",""
"2010","Portugal","Terajoule","Renewable energies","Primary production","236,200",""
"2011","Portugal","Terajoule","Renewable energies","Primary production","225,269",""
"2012","Portugal","Terajoule","Renewable energies","Primary production","191,031",""
"2013","Portugal","Terajoule","Renewable energies","Primary production","234,756",""
"2014","Portugal","Terajoule","Renewable energies","Primary production","244,291",""
"2015","Portugal","Terajoule","Renewable energies","Primary production","216,963",""
"1990","Romania","Terajoule","Renewable energies","Primary production","66,292",""
"1991","Romania","Terajoule","Renewable energies","Primary production","82,466",""
"1992","Romania","Terajoule","Renewable energies","Primary production","75,635",""
"1993","Romania","Terajoule","Renewable energies","Primary production","94,485",""
"1994","Romania","Terajoule","Renewable energies","Primary production","95,237",""
"1995","Romania","Terajoule","Renewable energies","Primary production","117,101",""
"1996","Romania","Terajoule","Renewable energies","Primary production","161,085",""
"1997","Romania","Terajoule","Renewable energies","Primary production","203,704",""
"1998","Romania","Terajoule","Renewable energies","Primary production","194,276",""
"1999","Romania","Terajoule","Renewable energies","Primary production","184,217",""
"2000","Romania","Terajoule","Renewable energies","Primary production","169,146",""
"2001","Romania","Terajoule","Renewable energies","Primary production","143,138",""
"2002","Romania","Terajoule","Renewable energies","Primary production","156,941",""
"2003","Romania","Terajoule","Renewable energies","Primary production","167,570",""
"2004","Romania","Terajoule","Renewable energies","Primary production","192,327",""
"2005","Romania","Terajoule","Renewable energies","Primary production","208,680",""
"2006","Romania","Terajoule","Renewable energies","Primary production","202,266",""
"2007","Romania","Terajoule","Renewable energies","Primary production","197,522",""
"2008","Romania","Terajoule","Renewable energies","Primary production","223,412",""
"2009","Romania","Terajoule","Renewable energies","Primary production","220,838",""
"2010","Romania","Terajoule","Renewable energies","Primary production","238,998",""
"2011","Romania","Terajoule","Renewable energies","Primary production","210,491",""
"2012","Romania","Terajoule","Renewable energies","Primary production","219,481",""
"2013","Romania","Terajoule","Renewable energies","Primary production","232,819",""
"2014","Romania","Terajoule","Renewable energies","Primary production","254,961",""
"2015","Romania","Terajoule","Renewable energies","Primary production","248,488",""
"1990","Slovenia","Terajoule","Renewable energies","Primary production","20,537",""
"1991","Slovenia","Terajoule","Renewable energies","Primary production","22,926",""
"1992","Slovenia","Terajoule","Renewable energies","Primary production","22,235",""
"1993","Slovenia","Terajoule","Renewable energies","Primary production","20,718",""
"1994","Slovenia","Terajoule","Renewable energies","Primary production","22,028",""
"1995","Slovenia","Terajoule","Renewable energies","Primary production","21,499",""
"1996","Slovenia","Terajoule","Renewable energies","Primary production","23,015",""
"1997","Slovenia","Terajoule","Renewable energies","Primary production","20,923",""
"1998","Slovenia","Terajoule","Renewable energies","Primary production","22,208",""
"1999","Slovenia","Terajoule","Renewable energies","Primary production","23,081",""
"2000","Slovenia","Terajoule","Renewable energies","Primary production","32,975",""
"2001","Slovenia","Terajoule","Renewable energies","Primary production","32,503",""
"2002","Slovenia","Terajoule","Renewable energies","Primary production","29,948",""
"2003","Slovenia","Terajoule","Renewable energies","Primary production","29,885",""
"2004","Slovenia","Terajoule","Renewable energies","Primary production","34,405",""
"2005","Slovenia","Terajoule","Renewable energies","Primary production","32,400",""
"2006","Slovenia","Terajoule","Renewable energies","Primary production","32,142",""
"2007","Slovenia","Terajoule","Renewable energies","Primary production","30,397",""
"2008","Slovenia","Terajoule","Renewable energies","Primary production","34,976",""
"2009","Slovenia","Terajoule","Renewable energies","Primary production","44,176",""
"2010","Slovenia","Terajoule","Renewable energies","Primary production","45,694",""
"2011","Slovenia","Terajoule","Renewable energies","Primary production","42,008",""
"2012","Slovenia","Terajoule","Renewable energies","Primary production","42,631",""
"2013","Slovenia","Terajoule","Renewable energies","Primary production","46,691",""
"2014","Slovenia","Terajoule","Renewable energies","Primary production","48,460",""
"2015","Slovenia","Terajoule","Renewable energies","Primary production","42,940",""
"1990","Slovakia","Terajoule","Renewable energies","Primary production","13,733",""
"1991","Slovakia","Terajoule","Renewable energies","Primary production","11,008",""
"1992","Slovakia","Terajoule","Renewable energies","Primary production","11,906",""
"1993","Slovakia","Terajoule","Renewable energies","Primary production","19,666",""
"1994","Slovakia","Terajoule","Renewable energies","Primary production","22,833",""
"1995","Slovakia","Terajoule","Renewable energies","Primary production","20,764",""
"1996","Slovakia","Terajoule","Renewable energies","Primary production","18,401",""
"1997","Slovakia","Terajoule","Renewable energies","Primary production","18,084",""
"1998","Slovakia","Terajoule","Renewable energies","Primary production","18,447",""
"1999","Slovakia","Terajoule","Renewable energies","Primary production","19,156",""
"2000","Slovakia","Terajoule","Renewable energies","Primary production","20,783",""
"2001","Slovakia","Terajoule","Renewable energies","Primary production","32,336",""
"2002","Slovakia","Terajoule","Renewable energies","Primary production","31,154",""
"2003","Slovakia","Terajoule","Renewable energies","Primary production","27,265",""
"2004","Slovakia","Terajoule","Renewable energies","Primary production","31,184",""
"2005","Slovakia","Terajoule","Renewable energies","Primary production","36,047",""
"2006","Slovakia","Terajoule","Renewable energies","Primary production","36,153",""
"2007","Slovakia","Terajoule","Renewable energies","Primary production","40,255",""
"2008","Slovakia","Terajoule","Renewable energies","Primary production","43,242",""
"2009","Slovakia","Terajoule","Renewable energies","Primary production","51,202",""
"2010","Slovakia","Terajoule","Renewable energies","Primary production","58,776",""
"2011","Slovakia","Terajoule","Renewable energies","Primary production","58,064",""
"2012","Slovakia","Terajoule","Renewable energies","Primary production","60,017",""
"2013","Slovakia","Terajoule","Renewable energies","Primary production","61,407",""
"2014","Slovakia","Terajoule","Renewable energies","Primary production","60,325",""
"2015","Slovakia","Terajoule","Renewable energies","Primary production","66,637",""
"1990","Finland","Terajoule","Renewable energies","Primary production","220,017",""
"1991","Finland","Terajoule","Renewable energies","Primary production","212,673",""
"1992","Finland","Terajoule","Renewable energies","Primary production","222,594",""
"1993","Finland","Terajoule","Renewable energies","Primary production","235,324",""
"1994","Finland","Terajoule","Renewable energies","Primary production","242,877",""
"1995","Finland","Terajoule","Renewable energies","Primary production","256,053",""
"1996","Finland","Terajoule","Renewable energies","Primary production","257,999",""
"1997","Finland","Terajoule","Renewable energies","Primary production","282,386",""
"1998","Finland","Terajoule","Renewable energies","Primary production","303,412",""
"1999","Finland","Terajoule","Renewable energies","Primary production","303,781",""
"2000","Finland","Terajoule","Renewable energies","Primary production","324,507",""
"2001","Finland","Terajoule","Renewable energies","Primary production","314,312",""
"2002","Finland","Terajoule","Renewable energies","Primary production","327,584",""
"2003","Finland","Terajoule","Renewable energies","Primary production","330,150",""
"2004","Finland","Terajoule","Renewable energies","Primary production","365,424",""
"2005","Finland","Terajoule","Renewable energies","Primary production","341,801",""
"2006","Finland","Terajoule","Renewable energies","Primary production","367,094",""
"2007","Finland","Terajoule","Renewable energies","Primary production","366,561",""
"2008","Finland","Terajoule","Renewable energies","Primary production","385,692",""
"2009","Finland","Terajoule","Renewable energies","Primary production","334,170",""
"2010","Finland","Terajoule","Renewable energies","Primary production","394,924",""
"2011","Finland","Terajoule","Renewable energies","Primary production","384,469",""
"2012","Finland","Terajoule","Renewable energies","Primary production","417,541",""
"2013","Finland","Terajoule","Renewable energies","Primary production","415,741",""
"2014","Finland","Terajoule","Renewable energies","Primary production","423,639",""
"2015","Finland","Terajoule","Renewable energies","Primary production","435,192",""
"1990","Sweden","Terajoule","Renewable energies","Primary production","482,751",""
"1991","Sweden","Terajoule","Renewable energies","Primary production","460,277",""
"1992","Sweden","Terajoule","Renewable energies","Primary production","509,238",""
"1993","Sweden","Terajoule","Renewable energies","Primary production","525,799",""
"1994","Sweden","Terajoule","Renewable energies","Primary production","479,675",""
"1995","Sweden","Terajoule","Renewable energies","Primary production","537,426",""
"1996","Sweden","Terajoule","Renewable energies","Primary production","496,507",""
"1997","Sweden","Terajoule","Renewable energies","Primary production","566,207",""
"1998","Sweden","Terajoule","Renewable energies","Primary production","586,355",""
"1999","Sweden","Terajoule","Renewable energies","Primary production","559,299",""
"2000","Sweden","Terajoule","Renewable energies","Primary production","617,182",""
"2001","Sweden","Terajoule","Renewable energies","Primary production","595,776",""
"2002","Sweden","Terajoule","Renewable energies","Primary production","549,447",""
"2003","Sweden","Terajoule","Renewable energies","Primary production","519,710",""
"2004","Sweden","Terajoule","Renewable energies","Primary production","552,305",""
"2005","Sweden","Terajoule","Renewable energies","Primary production","620,717",""
"2006","Sweden","Terajoule","Renewable energies","Primary production","602,406",""
"2007","Sweden","Terajoule","Renewable energies","Primary production","640,318",""
"2008","Sweden","Terajoule","Renewable energies","Primary production","653,973",""
"2009","Sweden","Terajoule","Renewable energies","Primary production","662,314",""
"2010","Sweden","Terajoule","Renewable energies","Primary production","711,623",""
"2011","Sweden","Terajoule","Renewable energies","Primary production","683,460",""
"2012","Sweden","Terajoule","Renewable energies","Primary production","775,581",""
"2013","Sweden","Terajoule","Renewable energies","Primary production","702,106",""
"2014","Sweden","Terajoule","Renewable energies","Primary production","699,571",""
"2015","Sweden","Terajoule","Renewable energies","Primary production","769,302",""
"1990","United Kingdom","Terajoule","Renewable energies","Primary production","43,079",""
"1991","United Kingdom","Terajoule","Renewable energies","Primary production","42,509",""
"1992","United Kingdom","Terajoule","Renewable energies","Primary production","57,006",""
"1993","United Kingdom","Terajoule","Renewable energies","Primary production","56,446",""
"1994","United Kingdom","Terajoule","Renewable energies","Primary production","73,968",""
"1995","United Kingdom","Terajoule","Renewable energies","Primary production","76,862",""
"1996","United Kingdom","Terajoule","Renewable energies","Primary production","74,404",""
"1997","United Kingdom","Terajoule","Renewable energies","Primary production","81,410",""
"1998","United Kingdom","Terajoule","Renewable energies","Primary production","87,125",""
"1999","United Kingdom","Terajoule","Renewable energies","Primary production","89,313",""
"2000","United Kingdom","Terajoule","Renewable energies","Primary production","94,779",""
"2001","United Kingdom","Terajoule","Renewable energies","Primary production","95,239",""
"2002","United Kingdom","Terajoule","Renewable energies","Primary production","105,575",""
"2003","United Kingdom","Terajoule","Renewable energies","Primary production","108,760",""
"2004","United Kingdom","Terajoule","Renewable energies","Primary production","120,755",""
"2005","United Kingdom","Terajoule","Renewable energies","Primary production","145,968",""
"2006","United Kingdom","Terajoule","Renewable energies","Primary production","160,261",""
"2007","United Kingdom","Terajoule","Renewable energies","Primary production","177,875",""
"2008","United Kingdom","Terajoule","Renewable energies","Primary production","208,176",""
"2009","United Kingdom","Terajoule","Renewable energies","Primary production","226,570",""
"2010","United Kingdom","Terajoule","Renewable energies","Primary production","238,975",""
"2011","United Kingdom","Terajoule","Renewable energies","Primary production","272,270",""
"2012","United Kingdom","Terajoule","Renewable energies","Primary production","313,615",""
"2013","United Kingdom","Terajoule","Renewable energies","Primary production","373,460",""
"2014","United Kingdom","Terajoule","Renewable energies","Primary production","412,760",""
"2015","United Kingdom","Terajoule","Renewable energies","Primary production","495,496",""
"1990","Iceland","Terajoule","Renewable energies","Primary production","67,826",""
"1991","Iceland","Terajoule","Renewable energies","Primary production","62,739",""
"1992","Iceland","Terajoule","Renewable energies","Primary production","59,542",""
"1993","Iceland","Terajoule","Renewable energies","Primary production","63,705",""
"1994","Iceland","Terajoule","Renewable energies","Primary production","64,660",""
"1995","Iceland","Terajoule","Renewable energies","Primary production","65,357",""
"1996","Iceland","Terajoule","Renewable energies","Primary production","68,983",""
"1997","Iceland","Terajoule","Renewable energies","Primary production","68,437",""
"1998","Iceland","Terajoule","Renewable energies","Primary production","74,612",""
"1999","Iceland","Terajoule","Renewable energies","Primary production","88,041",""
"2000","Iceland","Terajoule","Renewable energies","Primary production","101,028",""
"2001","Iceland","Terajoule","Renewable energies","Primary production","97,404",""
"2002","Iceland","Terajoule","Renewable energies","Primary production","100,014",""
"2003","Iceland","Terajoule","Renewable energies","Primary production","100,302",""
"2004","Iceland","Terajoule","Renewable energies","Primary production","97,668",""
"2005","Iceland","Terajoule","Renewable energies","Primary production","99,796",""
"2006","Iceland","Terajoule","Renewable energies","Primary production","130,013",""
"2007","Iceland","Terajoule","Renewable energies","Primary production","161,182",""
"2008","Iceland","Terajoule","Renewable energies","Primary production","188,660",""
"2009","Iceland","Terajoule","Renewable energies","Primary production","198,064",""
"2010","Iceland","Terajoule","Renewable energies","Primary production","200,567",""
"2011","Iceland","Terajoule","Renewable energies","Primary production","217,677",""
"2012","Iceland","Terajoule","Renewable energies","Primary production","212,303",""
"2013","Iceland","Terajoule","Renewable energies","Primary production","220,717",""
"2014","Iceland","Terajoule","Renewable energies","Primary production","218,651",""
"2015","Iceland","Terajoule","Renewable energies","Primary production","205,872",""
"1990","Norway","Terajoule","Renewable energies","Primary production","477,049",""
"1991","Norway","Terajoule","Renewable energies","Primary production","435,041",""
"1992","Norway","Terajoule","Renewable energies","Primary production","457,938",""
"1993","Norway","Terajoule","Renewable energies","Primary production","470,624",""
"1994","Norway","Terajoule","Renewable energies","Primary production","446,822",""
"1995","Norway","Terajoule","Renewable energies","Primary production","482,652",""
"1996","Norway","Terajoule","Renewable energies","Primary production","417,835",""
"1997","Norway","Terajoule","Renewable energies","Primary production","441,578",""
"1998","Norway","Terajoule","Renewable energies","Primary production","467,469",""
"1999","Norway","Terajoule","Renewable energies","Primary production","497,055",""
"2000","Norway","Terajoule","Renewable energies","Primary production","564,430",""
"2001","Norway","Terajoule","Renewable energies","Primary production","480,974",""
"2002","Norway","Terajoule","Renewable energies","Primary production","515,041",""
"2003","Norway","Terajoule","Renewable energies","Primary production","430,274",""
"2004","Norway","Terajoule","Renewable energies","Primary production","441,364",""
"2005","Norway","Terajoule","Renewable energies","Primary production","542,424",""
"2006","Norway","Terajoule","Renewable energies","Primary production","482,575",""
"2007","Norway","Terajoule","Renewable energies","Primary production","533,498",""
"2008","Norway","Terajoule","Renewable energies","Primary production","554,917",""
"2009","Norway","Terajoule","Renewable energies","Primary production","504,476",""
"2010","Norway","Terajoule","Renewable energies","Primary production","482,319",""
"2011","Norway","Terajoule","Renewable energies","Primary production","498,828",""
"2012","Norway","Terajoule","Renewable energies","Primary production","575,361",""
"2013","Norway","Terajoule","Renewable energies","Primary production","523,260",""
"2014","Norway","Terajoule","Renewable energies","Primary production","541,363",""
"2015","Norway","Terajoule","Renewable energies","Primary production","555,442",""
"1990","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"1991","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"1992","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"1993","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"1994","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"1995","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"1996","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"1997","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"1998","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"1999","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"2000","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"2001","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"2002","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"2003","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"2004","Montenegro","Terajoule","Renewable energies","Primary production","0",""
"2005","Montenegro","Terajoule","Renewable energies","Primary production","12,814",""
"2006","Montenegro","Terajoule","Renewable energies","Primary production","12,511",""
"2007","Montenegro","Terajoule","Renewable energies","Primary production","11,071",""
"2008","Montenegro","Terajoule","Renewable energies","Primary production","11,989",""
"2009","Montenegro","Terajoule","Renewable energies","Primary production","14,187",""
"2010","Montenegro","Terajoule","Renewable energies","Primary production","16,721",""
"2011","Montenegro","Terajoule","Renewable energies","Primary production","12,049",""
