"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2013","Cyprus","Terajoule","Electrical energy","Gross inland consumption","0",""
"2014","Cyprus","Terajoule","Electrical energy","Gross inland consumption","0",""
"2015","Cyprus","Terajoule","Electrical energy","Gross inland consumption","0",""
"1990","Latvia","Terajoule","Electrical energy","Gross inland consumption","12,902",""
"1991","Latvia","Terajoule","Electrical energy","Gross inland consumption","15,210",""
"1992","Latvia","Terajoule","Electrical energy","Gross inland consumption","14,681",""
"1993","Latvia","Terajoule","Electrical energy","Gross inland consumption","9,007",""
"1994","Latvia","Terajoule","Electrical energy","Gross inland consumption","6,545",""
"1995","Latvia","Terajoule","Electrical energy","Gross inland consumption","8,122",""
"1996","Latvia","Terajoule","Electrical energy","Gross inland consumption","11,617",""
"1997","Latvia","Terajoule","Electrical energy","Gross inland consumption","6,563",""
"1998","Latvia","Terajoule","Electrical energy","Gross inland consumption","1,908",""
"1999","Latvia","Terajoule","Electrical energy","Gross inland consumption","7,038",""
"2000","Latvia","Terajoule","Electrical energy","Gross inland consumption","6,430",""
"2001","Latvia","Terajoule","Electrical energy","Gross inland consumption","6,779",""
"2002","Latvia","Terajoule","Electrical energy","Gross inland consumption","8,453",""
"2003","Latvia","Terajoule","Electrical energy","Gross inland consumption","9,479",""
"2004","Latvia","Terajoule","Electrical energy","Gross inland consumption","7,549",""
"2005","Latvia","Terajoule","Electrical energy","Gross inland consumption","7,733",""
"2006","Latvia","Terajoule","Electrical energy","Gross inland consumption","9,029",""
"2007","Latvia","Terajoule","Electrical energy","Gross inland consumption","10,800",""
"2008","Latvia","Terajoule","Electrical energy","Gross inland consumption","9,072",""
"2009","Latvia","Terajoule","Electrical energy","Gross inland consumption","5,954",""
"2010","Latvia","Terajoule","Electrical energy","Gross inland consumption","3,143",""
"2011","Latvia","Terajoule","Electrical energy","Gross inland consumption","4,482",""
"2012","Latvia","Terajoule","Electrical energy","Gross inland consumption","6,088",""
"2013","Latvia","Terajoule","Electrical energy","Gross inland consumption","4,878",""
"2014","Latvia","Terajoule","Electrical energy","Gross inland consumption","8,341",""
"2015","Latvia","Terajoule","Electrical energy","Gross inland consumption","6,556",""
"1990","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-43,110",""
"1991","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-45,896",""
"1992","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-19,091",""
"1993","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-9,832",""
"1994","Lithuania","Terajoule","Electrical energy","Gross inland consumption","3,956",""
"1995","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-9,641",""
"1996","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-18,572",""
"1997","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-12,690",""
"1998","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-21,895",""
"1999","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-9,655",""
"2000","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-4,810",""
"2001","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-14,270",""
"2002","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-23,350",""
"2003","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-27,108",""
"2004","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-25,902",""
"2005","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-10,678",""
"2006","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-1,541",""
"2007","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-4,939",""
"2008","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-3,445",""
"2009","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-10,555",""
"2010","Lithuania","Terajoule","Electrical energy","Gross inland consumption","21,564",""
"2011","Lithuania","Terajoule","Electrical energy","Gross inland consumption","24,260",""
"2012","Lithuania","Terajoule","Electrical energy","Gross inland consumption","23,828",""
"2013","Lithuania","Terajoule","Electrical energy","Gross inland consumption","25,006",""
"2014","Lithuania","Terajoule","Electrical energy","Gross inland consumption","27,443",""
"2015","Lithuania","Terajoule","Electrical energy","Gross inland consumption","25,949",""
"1990","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","14,155",""
"1991","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","14,926",""
"1992","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","14,321",""
"1993","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","14,584",""
"1994","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","16,038",""
"1995","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","18,011",""
"1996","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","17,654",""
"1997","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","18,670",""
"1998","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","19,490",""
"1999","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","20,005",""
"2000","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","20,549",""
"2001","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","19,138",""
"2002","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","12,506",""
"2003","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","13,547",""
"2004","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","12,146",""
"2005","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","11,740",""
"2006","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","12,805",""
"2007","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","14,256",""
"2008","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","15,646",""
"2009","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","12,305",""
"2010","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","14,630",""
"2011","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","16,135",""
"2012","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","14,796",""
"2013","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","17,802",""
"2014","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","17,618",""
"2015","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","20,160",""
"1990","Hungary","Terajoule","Electrical energy","Gross inland consumption","40,129",""
"1991","Hungary","Terajoule","Electrical energy","Gross inland consumption","26,464",""
"1992","Hungary","Terajoule","Electrical energy","Gross inland consumption","12,481",""
"1993","Hungary","Terajoule","Electrical energy","Gross inland consumption","8,906",""
"1994","Hungary","Terajoule","Electrical energy","Gross inland consumption","7,322",""
"1995","Hungary","Terajoule","Electrical energy","Gross inland consumption","8,658",""
"1996","Hungary","Terajoule","Electrical energy","Gross inland consumption","7,909",""
"1997","Hungary","Terajoule","Electrical energy","Gross inland consumption","7,736",""
"1998","Hungary","Terajoule","Electrical energy","Gross inland consumption","2,664",""
"1999","Hungary","Terajoule","Electrical energy","Gross inland consumption","3,827",""
"2000","Hungary","Terajoule","Electrical energy","Gross inland consumption","12,384",""
"2001","Hungary","Terajoule","Electrical energy","Gross inland consumption","11,416",""
"2002","Hungary","Terajoule","Electrical energy","Gross inland consumption","15,322",""
"2003","Hungary","Terajoule","Electrical energy","Gross inland consumption","24,980",""
"2004","Hungary","Terajoule","Electrical energy","Gross inland consumption","26,885",""
"2005","Hungary","Terajoule","Electrical energy","Gross inland consumption","22,417",""
"2006","Hungary","Terajoule","Electrical energy","Gross inland consumption","25,945",""
"2007","Hungary","Terajoule","Electrical energy","Gross inland consumption","14,350",""
"2008","Hungary","Terajoule","Electrical energy","Gross inland consumption","14,051",""
"2009","Hungary","Terajoule","Electrical energy","Gross inland consumption","19,847",""
"2010","Hungary","Terajoule","Electrical energy","Gross inland consumption","18,702",""
"2011","Hungary","Terajoule","Electrical energy","Gross inland consumption","23,915",""
"2012","Hungary","Terajoule","Electrical energy","Gross inland consumption","28,681",""
"2013","Hungary","Terajoule","Electrical energy","Gross inland consumption","42,757",""
"2014","Hungary","Terajoule","Electrical energy","Gross inland consumption","48,204",""
"2015","Hungary","Terajoule","Electrical energy","Gross inland consumption","49,270",""
"1990","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"1991","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"1992","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"1993","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"1994","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"1995","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"1996","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"1997","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"1998","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"1999","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2000","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2001","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2002","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2003","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2004","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2005","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2006","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2007","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2008","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2009","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2010","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2011","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2012","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2013","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2014","Malta","Terajoule","Electrical energy","Gross inland consumption","0",""
"2015","Malta","Terajoule","Electrical energy","Gross inland consumption","3,794",""
"1990","Netherlands","Terajoule","Electrical energy","Gross inland consumption","33,149",""
"1991","Netherlands","Terajoule","Electrical energy","Gross inland consumption","32,962",""
"1992","Netherlands","Terajoule","Electrical energy","Gross inland consumption","31,241",""
"1993","Netherlands","Terajoule","Electrical energy","Gross inland consumption","37,091",""
"1994","Netherlands","Terajoule","Electrical energy","Gross inland consumption","38,020",""
"1995","Netherlands","Terajoule","Electrical energy","Gross inland consumption","41,015",""
"1996","Netherlands","Terajoule","Electrical energy","Gross inland consumption","38,120",""
"1997","Netherlands","Terajoule","Electrical energy","Gross inland consumption","45,475",""
"1998","Netherlands","Terajoule","Electrical energy","Gross inland consumption","42,530",""
"1999","Netherlands","Terajoule","Electrical energy","Gross inland consumption","66,384",""
"2000","Netherlands","Terajoule","Electrical energy","Gross inland consumption","68,094",""
"2001","Netherlands","Terajoule","Electrical energy","Gross inland consumption","62,219",""
"2002","Netherlands","Terajoule","Electrical energy","Gross inland consumption","58,975",""
"2003","Netherlands","Terajoule","Electrical energy","Gross inland consumption","61,171",""
"2004","Netherlands","Terajoule","Electrical energy","Gross inland consumption","58,381",""
"2005","Netherlands","Terajoule","Electrical energy","Gross inland consumption","65,855",""
"2006","Netherlands","Terajoule","Electrical energy","Gross inland consumption","77,252",""
"2007","Netherlands","Terajoule","Electrical energy","Gross inland consumption","63,392",""
"2008","Netherlands","Terajoule","Electrical energy","Gross inland consumption","57,064",""
"2009","Netherlands","Terajoule","Electrical energy","Gross inland consumption","17,608",""
"2010","Netherlands","Terajoule","Electrical energy","Gross inland consumption","9,990",""
"2011","Netherlands","Terajoule","Electrical energy","Gross inland consumption","32,720",""
"2012","Netherlands","Terajoule","Electrical energy","Gross inland consumption","61,596",""
"2013","Netherlands","Terajoule","Electrical energy","Gross inland consumption","65,653",""
"2014","Netherlands","Terajoule","Electrical energy","Gross inland consumption","53,017",""
"2015","Netherlands","Terajoule","Electrical energy","Gross inland consumption","31,493",""
"1990","Austria","Terajoule","Electrical energy","Gross inland consumption","-1,652",""
"1991","Austria","Terajoule","Electrical energy","Gross inland consumption","2,754",""
"1992","Austria","Terajoule","Electrical energy","Gross inland consumption","1,994",""
"1993","Austria","Terajoule","Electrical energy","Gross inland consumption","-2,635",""
"1994","Austria","Terajoule","Electrical energy","Gross inland consumption","-2,966",""
"1995","Austria","Terajoule","Electrical energy","Gross inland consumption","-8,892",""
"1996","Austria","Terajoule","Electrical energy","Gross inland consumption","3,427",""
"1997","Austria","Terajoule","Electrical energy","Gross inland consumption","-2,761",""
"1998","Austria","Terajoule","Electrical energy","Gross inland consumption","-587",""
"1999","Austria","Terajoule","Electrical energy","Gross inland consumption","-6,836",""
"2000","Austria","Terajoule","Electrical energy","Gross inland consumption","-4,925",""
"2001","Austria","Terajoule","Electrical energy","Gross inland consumption","774",""
"2002","Austria","Terajoule","Electrical energy","Gross inland consumption","2,516",""
"2003","Austria","Terajoule","Electrical energy","Gross inland consumption","20,210",""
"2004","Austria","Terajoule","Electrical energy","Gross inland consumption","11,092",""
"2005","Austria","Terajoule","Electrical energy","Gross inland consumption","9,594",""
"2006","Austria","Terajoule","Electrical energy","Gross inland consumption","24,660",""
"2007","Austria","Terajoule","Electrical energy","Gross inland consumption","23,828",""
"2008","Austria","Terajoule","Electrical energy","Gross inland consumption","17,507",""
"2009","Austria","Terajoule","Electrical energy","Gross inland consumption","2,808",""
"2010","Austria","Terajoule","Electrical energy","Gross inland consumption","8,392",""
"2011","Austria","Terajoule","Electrical energy","Gross inland consumption","29,502",""
"2012","Austria","Terajoule","Electrical energy","Gross inland consumption","10,112",""
"2013","Austria","Terajoule","Electrical energy","Gross inland consumption","26,176",""
"2014","Austria","Terajoule","Electrical energy","Gross inland consumption","33,390",""
"2015","Austria","Terajoule","Electrical energy","Gross inland consumption","36,209",""
"1990","Poland","Terajoule","Electrical energy","Gross inland consumption","-3,748",""
"1991","Poland","Terajoule","Electrical energy","Gross inland consumption","-9,425",""
"1992","Poland","Terajoule","Electrical energy","Gross inland consumption","-14,515",""
"1993","Poland","Terajoule","Electrical energy","Gross inland consumption","-8,680",""
"1994","Poland","Terajoule","Electrical energy","Gross inland consumption","-9,644",""
"1995","Poland","Terajoule","Electrical energy","Gross inland consumption","-10,084",""
"1996","Poland","Terajoule","Electrical energy","Gross inland consumption","-11,246",""
"1997","Poland","Terajoule","Electrical energy","Gross inland consumption","-7,866",""
"1998","Poland","Terajoule","Electrical energy","Gross inland consumption","-12,506",""
"1999","Poland","Terajoule","Electrical energy","Gross inland consumption","-17,766",""
"2000","Poland","Terajoule","Electrical energy","Gross inland consumption","-22,943",""
"2001","Poland","Terajoule","Electrical energy","Gross inland consumption","-24,224",""
"2002","Poland","Terajoule","Electrical energy","Gross inland consumption","-25,445",""
"2003","Poland","Terajoule","Electrical energy","Gross inland consumption","-36,580",""
"2004","Poland","Terajoule","Electrical energy","Gross inland consumption","-33,455",""
"2005","Poland","Terajoule","Electrical energy","Gross inland consumption","-40,270",""
"2006","Poland","Terajoule","Electrical energy","Gross inland consumption","-39,550",""
"2007","Poland","Terajoule","Electrical energy","Gross inland consumption","-19,253",""
"2008","Poland","Terajoule","Electrical energy","Gross inland consumption","-2,408",""
"2009","Poland","Terajoule","Electrical energy","Gross inland consumption","-7,888",""
"2010","Poland","Terajoule","Electrical energy","Gross inland consumption","-4,874",""
"2011","Poland","Terajoule","Electrical energy","Gross inland consumption","-18,871",""
"2012","Poland","Terajoule","Electrical energy","Gross inland consumption","-10,224",""
"2013","Poland","Terajoule","Electrical energy","Gross inland consumption","-16,276",""
"2014","Poland","Terajoule","Electrical energy","Gross inland consumption","7,798",""
"2015","Poland","Terajoule","Electrical energy","Gross inland consumption","-1,202",""
"1990","Portugal","Terajoule","Electrical energy","Gross inland consumption","133",""
"1991","Portugal","Terajoule","Electrical energy","Gross inland consumption","331",""
"1992","Portugal","Terajoule","Electrical energy","Gross inland consumption","4,828",""
"1993","Portugal","Terajoule","Electrical energy","Gross inland consumption","630",""
"1994","Portugal","Terajoule","Electrical energy","Gross inland consumption","3,197",""
"1995","Portugal","Terajoule","Electrical energy","Gross inland consumption","3,290",""
"1996","Portugal","Terajoule","Electrical energy","Gross inland consumption","4,000",""
"1997","Portugal","Terajoule","Electrical energy","Gross inland consumption","10,436",""
"1998","Portugal","Terajoule","Electrical energy","Gross inland consumption","986",""
"1999","Portugal","Terajoule","Electrical energy","Gross inland consumption","-3,096",""
"2000","Portugal","Terajoule","Electrical energy","Gross inland consumption","3,352",""
"2001","Portugal","Terajoule","Electrical energy","Gross inland consumption","860",""
"2002","Portugal","Terajoule","Electrical energy","Gross inland consumption","6,836",""
"2003","Portugal","Terajoule","Electrical energy","Gross inland consumption","10,058",""
"2004","Portugal","Terajoule","Electrical energy","Gross inland consumption","23,332",""
"2005","Portugal","Terajoule","Electrical energy","Gross inland consumption","24,566",""
"2006","Portugal","Terajoule","Electrical energy","Gross inland consumption","19,588",""
"2007","Portugal","Terajoule","Electrical energy","Gross inland consumption","26,957",""
"2008","Portugal","Terajoule","Electrical energy","Gross inland consumption","33,952",""
"2009","Portugal","Terajoule","Electrical energy","Gross inland consumption","17,194",""
"2010","Portugal","Terajoule","Electrical energy","Gross inland consumption","9,443",""
"2011","Portugal","Terajoule","Electrical energy","Gross inland consumption","10,127",""
"2012","Portugal","Terajoule","Electrical energy","Gross inland consumption","28,422",""
"2013","Portugal","Terajoule","Electrical energy","Gross inland consumption","9,994",""
"2014","Portugal","Terajoule","Electrical energy","Gross inland consumption","3,251",""
"2015","Portugal","Terajoule","Electrical energy","Gross inland consumption","8,158",""
"1990","Romania","Terajoule","Electrical energy","Gross inland consumption","34,114",""
"1991","Romania","Terajoule","Electrical energy","Gross inland consumption","25,369",""
"1992","Romania","Terajoule","Electrical energy","Gross inland consumption","15,131",""
"1993","Romania","Terajoule","Electrical energy","Gross inland consumption","6,743",""
"1994","Romania","Terajoule","Electrical energy","Gross inland consumption","2,610",""
"1995","Romania","Terajoule","Electrical energy","Gross inland consumption","1,076",""
"1996","Romania","Terajoule","Electrical energy","Gross inland consumption","2,905",""
"1997","Romania","Terajoule","Electrical energy","Gross inland consumption","796",""
"1998","Romania","Terajoule","Electrical energy","Gross inland consumption","1,393",""
"1999","Romania","Terajoule","Electrical energy","Gross inland consumption","-2,977",""
"2000","Romania","Terajoule","Electrical energy","Gross inland consumption","-2,506",""
"2001","Romania","Terajoule","Electrical energy","Gross inland consumption","-4,716",""
"2002","Romania","Terajoule","Electrical energy","Gross inland consumption","-10,274",""
"2003","Romania","Terajoule","Electrical energy","Gross inland consumption","-7,502",""
"2004","Romania","Terajoule","Electrical energy","Gross inland consumption","-4,255",""
"2005","Romania","Terajoule","Electrical energy","Gross inland consumption","-10,451",""
"2006","Romania","Terajoule","Electrical energy","Gross inland consumption","-15,383",""
"2007","Romania","Terajoule","Electrical energy","Gross inland consumption","-7,524",""
"2008","Romania","Terajoule","Electrical energy","Gross inland consumption","-15,293",""
"2009","Romania","Terajoule","Electrical energy","Gross inland consumption","-8,262",""
"2010","Romania","Terajoule","Electrical energy","Gross inland consumption","-8,186",""
"2011","Romania","Terajoule","Electrical energy","Gross inland consumption","-6,862",""
"2012","Romania","Terajoule","Electrical energy","Gross inland consumption","911",""
"2013","Romania","Terajoule","Electrical energy","Gross inland consumption","-7,258",""
"2014","Romania","Terajoule","Electrical energy","Gross inland consumption","-25,654",""
"2015","Romania","Terajoule","Electrical energy","Gross inland consumption","-24,221",""
"1990","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-3,557",""
"1991","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-7,268",""
"1992","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-6,527",""
"1993","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-5,105",""
"1994","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-6,962",""
"1995","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-5,947",""
"1996","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-5,980",""
"1997","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-6,106",""
"1998","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-6,908",""
"1999","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-4,817",""
"2000","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-4,756",""
"2001","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-6,379",""
"2002","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-4,082",""
"2003","Slovenia","Terajoule","Electrical energy","Gross inland consumption","590",""
"2004","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-2,722",""
"2005","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-1,170",""
"2006","Slovenia","Terajoule","Electrical energy","Gross inland consumption","158",""
"2007","Slovenia","Terajoule","Electrical energy","Gross inland consumption","824",""
"2008","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-5,756",""
"2009","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-11,012",""
"2010","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-7,632",""
"2011","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-4,939",""
"2012","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-3,740",""
"2013","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-4,644",""
"2014","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-9,875",""
"2015","Slovenia","Terajoule","Electrical energy","Gross inland consumption","-173",""
"1990","Slovakia","Terajoule","Electrical energy","Gross inland consumption","18,706",""
"1991","Slovakia","Terajoule","Electrical energy","Gross inland consumption","15,617",""
"1992","Slovakia","Terajoule","Electrical energy","Gross inland consumption","12,485",""
"1993","Slovakia","Terajoule","Electrical energy","Gross inland consumption","5,101",""
"1994","Slovakia","Terajoule","Electrical energy","Gross inland consumption","1,541",""
"1995","Slovakia","Terajoule","Electrical energy","Gross inland consumption","4,979",""
"1996","Slovakia","Terajoule","Electrical energy","Gross inland consumption","12,679",""
"1997","Slovakia","Terajoule","Electrical energy","Gross inland consumption","14,598",""
"1998","Slovakia","Terajoule","Electrical energy","Gross inland consumption","4,644",""
"1999","Slovakia","Terajoule","Electrical energy","Gross inland consumption","2,009",""
"2000","Slovakia","Terajoule","Electrical energy","Gross inland consumption","-9,706",""
"2001","Slovakia","Terajoule","Electrical energy","Gross inland consumption","-13,241",""
"2002","Slovakia","Terajoule","Electrical energy","Gross inland consumption","-14,965",""
"2003","Slovakia","Terajoule","Electrical energy","Gross inland consumption","-8,118",""
"2004","Slovakia","Terajoule","Electrical energy","Gross inland consumption","-6,703",""
"2005","Slovakia","Terajoule","Electrical energy","Gross inland consumption","-11,754",""
"2006","Slovakia","Terajoule","Electrical energy","Gross inland consumption","-8,392",""
"2007","Slovakia","Terajoule","Electrical energy","Gross inland consumption","6,210",""
"2008","Slovakia","Terajoule","Electrical energy","Gross inland consumption","1,876",""
"2009","Slovakia","Terajoule","Electrical energy","Gross inland consumption","4,723",""
"2010","Slovakia","Terajoule","Electrical energy","Gross inland consumption","3,748",""
"2011","Slovakia","Terajoule","Electrical energy","Gross inland consumption","2,617",""
"2012","Slovakia","Terajoule","Electrical energy","Gross inland consumption","1,415",""
"2013","Slovakia","Terajoule","Electrical energy","Gross inland consumption","328",""
"2014","Slovakia","Terajoule","Electrical energy","Gross inland consumption","3,967",""
"2015","Slovakia","Terajoule","Electrical energy","Gross inland consumption","8,597",""
"1990","Finland","Terajoule","Electrical energy","Gross inland consumption","38,315",""
"1991","Finland","Terajoule","Electrical energy","Gross inland consumption","26,244",""
"1992","Finland","Terajoule","Electrical energy","Gross inland consumption","30,218",""
"1993","Finland","Terajoule","Electrical energy","Gross inland consumption","27,302",""
"1994","Finland","Terajoule","Electrical energy","Gross inland consumption","23,548",""
"1995","Finland","Terajoule","Electrical energy","Gross inland consumption","30,258",""
"1996","Finland","Terajoule","Electrical energy","Gross inland consumption","13,180",""
"1997","Finland","Terajoule","Electrical energy","Gross inland consumption","27,551",""
"1998","Finland","Terajoule","Electrical energy","Gross inland consumption","33,502",""
"1999","Finland","Terajoule","Electrical energy","Gross inland consumption","40,046",""
"2000","Finland","Terajoule","Electrical energy","Gross inland consumption","42,768",""
"2001","Finland","Terajoule","Electrical energy","Gross inland consumption","35,852",""
"2002","Finland","Terajoule","Electrical energy","Gross inland consumption","42,930",""
"2003","Finland","Terajoule","Electrical energy","Gross inland consumption","17,467",""
"2004","Finland","Terajoule","Electrical energy","Gross inland consumption","17,532",""
"2005","Finland","Terajoule","Electrical energy","Gross inland consumption","61,254",""
"2006","Finland","Terajoule","Electrical energy","Gross inland consumption","41,044",""
"2007","Finland","Terajoule","Electrical energy","Gross inland consumption","45,205",""
"2008","Finland","Terajoule","Electrical energy","Gross inland consumption","45,979",""
"2009","Finland","Terajoule","Electrical energy","Gross inland consumption","43,506",""
"2010","Finland","Terajoule","Electrical energy","Gross inland consumption","37,804",""
"2011","Finland","Terajoule","Electrical energy","Gross inland consumption","49,867",""
"2012","Finland","Terajoule","Electrical energy","Gross inland consumption","62,798",""
"2013","Finland","Terajoule","Electrical energy","Gross inland consumption","56,574",""
"2014","Finland","Terajoule","Electrical energy","Gross inland consumption","64,681",""
"2015","Finland","Terajoule","Electrical energy","Gross inland consumption","58,813",""
"1990","Sweden","Terajoule","Electrical energy","Gross inland consumption","-6,365",""
"1991","Sweden","Terajoule","Electrical energy","Gross inland consumption","-4,658",""
"1992","Sweden","Terajoule","Electrical energy","Gross inland consumption","-7,762",""
"1993","Sweden","Terajoule","Electrical energy","Gross inland consumption","-2,117",""
"1994","Sweden","Terajoule","Electrical energy","Gross inland consumption","947",""
"1995","Sweden","Terajoule","Electrical energy","Gross inland consumption","-6,052",""
"1996","Sweden","Terajoule","Electrical energy","Gross inland consumption","22,097",""
"1997","Sweden","Terajoule","Electrical energy","Gross inland consumption","-9,749",""
"1998","Sweden","Terajoule","Electrical energy","Gross inland consumption","-38,509",""
"1999","Sweden","Terajoule","Electrical energy","Gross inland consumption","-26,935",""
"2000","Sweden","Terajoule","Electrical energy","Gross inland consumption","16,841",""
"2001","Sweden","Terajoule","Electrical energy","Gross inland consumption","-26,244",""
"2002","Sweden","Terajoule","Electrical energy","Gross inland consumption","19,282",""
"2003","Sweden","Terajoule","Electrical energy","Gross inland consumption","46,188",""
"2004","Sweden","Terajoule","Electrical energy","Gross inland consumption","-7,574",""
"2005","Sweden","Terajoule","Electrical energy","Gross inland consumption","-26,611",""
"2006","Sweden","Terajoule","Electrical energy","Gross inland consumption","21,744",""
"2007","Sweden","Terajoule","Electrical energy","Gross inland consumption","4,738",""
"2008","Sweden","Terajoule","Electrical energy","Gross inland consumption","-7,060",""
"2009","Sweden","Terajoule","Electrical energy","Gross inland consumption","16,866",""
"2010","Sweden","Terajoule","Electrical energy","Gross inland consumption","7,481",""
"2011","Sweden","Terajoule","Electrical energy","Gross inland consumption","-26,039",""
"2012","Sweden","Terajoule","Electrical energy","Gross inland consumption","-70,463",""
"2013","Sweden","Terajoule","Electrical energy","Gross inland consumption","-36,007",""
"2014","Sweden","Terajoule","Electrical energy","Gross inland consumption","-56,243",""
"2015","Sweden","Terajoule","Electrical energy","Gross inland consumption","-81,360",""
"1990","United Kingdom","Terajoule","Electrical energy","Gross inland consumption","42,995",""
"1991","United Kingdom","Terajoule","Electrical energy","Gross inland consumption","59,065",""
"1992","United Kingdom","Terajoule","Electrical energy","Gross inland consumption","60,098",""
"1993","United Kingdom","Terajoule","Electrical energy","Gross inland consumption","60,178",""
"1994","United Kingdom","Terajoule","Electrical energy","Gross inland consumption","60,793",""
"1995","United Kingdom","Terajoule","Electrical energy","Gross inland consumption","58,727",""
"1996","United Kingdom","Terajoule","Electrical energy","Gross inland consumption","60,318",""
"1997","United Kingdom","Terajoule","Electrical energy","Gross inland consumption","59,666",""
