"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"1999","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,474",""
"2000","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,529",""
"2001","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,986",""
"2002","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,629",""
"2003","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,343",""
"2004","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,208",""
"2005","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,916",""
"2006","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,947",""
"2007","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,616",""
"2008","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","11,748",""
"2009","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","16,481",""
"2010","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,094",""
"2011","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,591",""
"2012","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","11,349",""
"2013","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","11,496",""
"2014","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","13,696",""
"2015","Italy","Terajoule","Renewable energies","Final Energy Consumption - Industry","16,851",""
"1990","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry",":",""
"1991","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry",":",""
"1992","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry",":",""
"1993","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry",":",""
"1994","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry",":",""
"1995","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry",":",""
"1996","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry",":",""
"1997","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry",":",""
"1998","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry",":",""
"1999","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry",":",""
"2000","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","41",""
"2001","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","70",""
"2002","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","90",""
"2003","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","211",""
"2004","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","127",""
"2005","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","38",""
"2006","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","61",""
"2007","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","133",""
"2008","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","281",""
"2009","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","304",""
"2010","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","347",""
"2011","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","306",""
"2012","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","117",""
"2013","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","178",""
"2014","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","363",""
"2015","Cyprus","Terajoule","Renewable energies","Final Energy Consumption - Industry","479",""
"1990","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","268",""
"1991","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","265",""
"1992","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","264",""
"1993","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,392",""
"1994","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,681",""
"1995","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,130",""
"1996","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,388",""
"1997","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,523",""
"1998","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,013",""
"1999","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,981",""
"2000","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,467",""
"2001","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,560",""
"2002","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,107",""
"2003","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,020",""
"2004","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,373",""
"2005","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,200",""
"2006","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,073",""
"2007","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,028",""
"2008","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,415",""
"2009","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,161",""
"2010","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,468",""
"2011","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,830",""
"2012","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","12,363",""
"2013","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","12,886",""
"2014","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","14,824",""
"2015","Latvia","Terajoule","Renewable energies","Final Energy Consumption - Industry","15,023",""
"1990","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","504",""
"1991","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","370",""
"1992","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","399",""
"1993","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","643",""
"1994","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","972",""
"1995","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","861",""
"1996","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","987",""
"1997","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,084",""
"1998","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,407",""
"1999","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,249",""
"2000","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,318",""
"2001","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,931",""
"2002","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,383",""
"2003","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,165",""
"2004","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,315",""
"2005","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,233",""
"2006","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,834",""
"2007","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,786",""
"2008","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,480",""
"2009","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,782",""
"2010","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,178",""
"2011","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,220",""
"2012","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,615",""
"2013","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,606",""
"2014","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,503",""
"2015","Lithuania","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,719",""
"1990","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1991","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1992","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1993","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1994","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1995","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1996","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1997","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1998","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1999","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2000","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2001","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2002","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","14",""
"2003","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","42",""
"2004","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","86",""
"2005","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","933",""
"2006","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","942",""
"2007","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,231",""
"2008","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,250",""
"2009","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","993",""
"2010","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,169",""
"2011","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,061",""
"2012","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","952",""
"2013","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","980",""
"2014","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,116",""
"2015","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,025",""
"1990","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","121",""
"1991","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","134",""
"1992","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","125",""
"1993","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","92",""
"1994","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","138",""
"1995","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,860",""
"1996","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,963",""
"1997","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,150",""
"1998","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,141",""
"1999","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,017",""
"2000","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,519",""
"2001","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,254",""
"2002","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,353",""
"2003","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,191",""
"2004","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,925",""
"2005","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,304",""
"2006","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,357",""
"2007","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,426",""
"2008","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,187",""
"2009","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,781",""
"2010","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,624",""
"2011","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,514",""
"2012","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,707",""
"2013","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,268",""
"2014","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,436",""
"2015","Hungary","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,403",""
"1990","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1991","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1992","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1993","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1994","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1995","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1996","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1997","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1998","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1999","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2000","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2001","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2002","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2003","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2004","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2005","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2006","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2007","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2008","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2009","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2010","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2011","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2012","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"2013","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","1",""
"2014","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","1",""
"2015","Malta","Terajoule","Renewable energies","Final Energy Consumption - Industry","1",""
"1990","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,729",""
"1991","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,851",""
"1992","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,137",""
"1993","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,155",""
"1994","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,239",""
"1995","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,412",""
"1996","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,516",""
"1997","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,480",""
"1998","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,508",""
"1999","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,589",""
"2000","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,572",""
"2001","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,621",""
"2002","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,887",""
"2003","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,322",""
"2004","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,263",""
"2005","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,385",""
"2006","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,394",""
"2007","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,492",""
"2008","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,522",""
"2009","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,315",""
"2010","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,298",""
"2011","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,769",""
"2012","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,229",""
"2013","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,344",""
"2014","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,095",""
"2015","Netherlands","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,766",""
"1990","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","22,631",""
"1991","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","22,110",""
"1992","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","22,346",""
"1993","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","21,271",""
"1994","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","18,941",""
"1995","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","20,095",""
"1996","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","19,226",""
"1997","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","21,152",""
"1998","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","19,013",""
"1999","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","30,998",""
"2000","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","29,513",""
"2001","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","31,343",""
"2002","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","27,093",""
"2003","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","30,026",""
"2004","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","30,347",""
"2005","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","38,148",""
"2006","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","38,897",""
"2007","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","45,180",""
"2008","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","46,198",""
"2009","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","47,394",""
"2010","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","51,918",""
"2011","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","50,464",""
"2012","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","48,230",""
"2013","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","53,932",""
"2014","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","49,643",""
"2015","Austria","Terajoule","Renewable energies","Final Energy Consumption - Industry","47,393",""
"1990","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,191",""
"1991","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,106",""
"1992","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,159",""
"1993","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,784",""
"1994","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,130",""
"1995","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","20,511",""
"1996","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","23,022",""
"1997","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","24,793",""
"1998","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","24,852",""
"1999","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","24,254",""
"2000","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","26,175",""
"2001","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","26,244",""
"2002","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","29,316",""
"2003","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","30,492",""
"2004","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","31,947",""
"2005","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","31,351",""
"2006","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","31,456",""
"2007","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","32,371",""
"2008","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","34,457",""
"2009","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","33,870",""
"2010","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","38,553",""
"2011","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","41,944",""
"2012","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","43,828",""
"2013","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","54,895",""
"2014","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","56,526",""
"2015","Poland","Terajoule","Renewable energies","Final Energy Consumption - Industry","59,038",""
"1990","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","49,297",""
"1991","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","48,274",""
"1992","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","47,686",""
"1993","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","47,779",""
"1994","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","49,169",""
"1995","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","52,328",""
"1996","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","49,122",""
"1997","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","51,987",""
"1998","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","51,713",""
"1999","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","52,462",""
"2000","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","52,937",""
"2001","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","52,548",""
"2002","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","54,998",""
"2003","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","55,267",""
"2004","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","55,319",""
"2005","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","56,138",""
"2006","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","56,974",""
"2007","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","58,939",""
"2008","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","58,659",""
"2009","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","58,223",""
"2010","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","60,765",""
"2011","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","60,636",""
"2012","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","41,861",""
"2013","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","44,796",""
"2014","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","41,200",""
"2015","Portugal","Terajoule","Renewable energies","Final Energy Consumption - Industry","40,608",""
"1990","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","0",""
"1991","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,309",""
"1992","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,746",""
"1993","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,562",""
"1994","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,220",""
"1995","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,380",""
"1996","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,627",""
"1997","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","12,653",""
"1998","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,250",""
"1999","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,462",""
"2000","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,941",""
"2001","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","9,680",""
"2002","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","13,601",""
"2003","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","19,974",""
"2004","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","11,042",""
"2005","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,303",""
"2006","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","12,278",""
"2007","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","14,809",""
"2008","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,734",""
"2009","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,884",""
"2010","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,662",""
"2011","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","8,886",""
"2012","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","11,002",""
"2013","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","11,531",""
"2014","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","11,013",""
"2015","Romania","Terajoule","Renewable energies","Final Energy Consumption - Industry","10,308",""
"1990","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,500",""
"1991","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,504",""
"1992","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,493",""
"1993","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,556",""
"1994","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,556",""
"1995","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,556",""
"1996","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,556",""
"1997","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,556",""
"1998","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,556",""
"1999","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","796",""
"2000","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,128",""
"2001","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,678",""
"2002","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,935",""
"2003","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,075",""
"2004","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,338",""
"2005","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,733",""
"2006","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,972",""
"2007","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,404",""
"2008","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,137",""
"2009","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,550",""
"2010","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,842",""
"2011","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,420",""
"2012","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","1,930",""
"2013","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","2,301",""
"2014","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,274",""
"2015","Slovenia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,141",""
"1990","Slovakia","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,965",""
"1991","Slovakia","Terajoule","Renewable energies","Final Energy Consumption - Industry","5,939",""
"1992","Slovakia","Terajoule","Renewable energies","Final Energy Consumption - Industry","4,933",""
"1993","Slovakia","Terajoule","Renewable energies","Final Energy Consumption - Industry","7,012",""
"1994","Slovakia","Terajoule","Renewable energies","Final Energy Consumption - Industry","6,947",""
"1995","Slovakia","Terajoule","Renewable energies","Final Energy Consumption - Industry","3,095",""
