"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"1997","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","444,762",""
"1998","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","457,373",""
"1999","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","481,849",""
"2000","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","510,649",""
"2001","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","515,538",""
"2002","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","515,185",""
"2003","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","519,725",""
"2004","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","519,109",""
"2005","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","521,147",""
"2006","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","530,503",""
"2007","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","526,212",""
"2008","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","509,926",""
"2009","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","434,185",""
"2010","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","460,325",""
"2011","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","461,074",""
"2012","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","433,163",""
"2013","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","413,932",""
"2014","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","406,505",""
"2015","Italy","Terajoule","Electrical energy","Final Energy Consumption - Industry","405,594",""
"1990","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,202",""
"1991","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,202",""
"1992","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,307",""
"1993","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,372",""
"1994","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,418",""
"1995","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,429",""
"1996","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,451",""
"1997","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,422",""
"1998","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,516",""
"1999","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,537",""
"2000","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,606",""
"2001","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,624",""
"2002","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,706",""
"2003","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,854",""
"2004","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,933",""
"2005","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,966",""
"2006","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","2,030",""
"2007","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","2,167",""
"2008","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","2,286",""
"2009","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","2,128",""
"2010","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","2,084",""
"2011","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,904",""
"2012","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,746",""
"2013","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,663",""
"2014","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,667",""
"2015","Cyprus","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,652",""
"1990","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","11,484",""
"1991","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,807",""
"1992","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","8,316",""
"1993","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,440",""
"1994","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,076",""
"1995","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,130",""
"1996","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","4,975",""
"1997","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,519",""
"1998","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,296",""
"1999","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,130",""
"2000","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,159",""
"2001","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,562",""
"2002","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,494",""
"2003","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,778",""
"2004","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,882",""
"2005","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","6,120",""
"2006","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","6,332",""
"2007","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","6,538",""
"2008","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","6,066",""
"2009","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,422",""
"2010","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","5,724",""
"2011","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","6,012",""
"2012","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","7,175",""
"2013","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","6,509",""
"2014","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","6,001",""
"2015","Latvia","Terajoule","Electrical energy","Final Energy Consumption - Industry","6,131",""
"1990","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","19,656",""
"1991","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","18,792",""
"1992","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","13,158",""
"1993","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","9,950",""
"1994","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,062",""
"1995","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","9,738",""
"1996","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","9,763",""
"1997","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","9,997",""
"1998","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","9,432",""
"1999","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","8,669",""
"2000","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","8,258",""
"2001","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","8,446",""
"2002","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","9,166",""
"2003","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","9,468",""
"2004","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","9,878",""
"2005","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,199",""
"2006","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,559",""
"2007","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","11,092",""
"2008","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,062",""
"2009","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","8,748",""
"2010","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","9,554",""
"2011","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","9,965",""
"2012","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,469",""
"2013","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,750",""
"2014","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","11,228",""
"2015","Lithuania","Terajoule","Electrical energy","Final Energy Consumption - Industry","11,927",""
"1990","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,116",""
"1991","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,044",""
"1992","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","9,961",""
"1993","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,148",""
"1994","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","11,034",""
"1995","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","12,121",""
"1996","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","11,610",""
"1997","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","12,269",""
"1998","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","12,697",""
"1999","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","13,259",""
"2000","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","11,671",""
"2001","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,678",""
"2002","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","12,362",""
"2003","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","12,830",""
"2004","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","13,896",""
"2005","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","12,344",""
"2006","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","13,914",""
"2007","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","12,877",""
"2008","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","12,967",""
"2009","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","11,156",""
"2010","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","13,050",""
"2011","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","12,877",""
"2012","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","11,542",""
"2013","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,991",""
"2014","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","10,922",""
"2015","Luxembourg","Terajoule","Electrical energy","Final Energy Consumption - Industry","11,376",""
"1990","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","49,504",""
"1991","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","38,412",""
"1992","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","32,623",""
"1993","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","31,216",""
"1994","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","29,354",""
"1995","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","30,172",""
"1996","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","30,557",""
"1997","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","31,756",""
"1998","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","29,833",""
"1999","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","30,614",""
"2000","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","31,676",""
"2001","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","33,970",""
"2002","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","36,922",""
"2003","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","34,506",""
"2004","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","34,189",""
"2005","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","33,376",""
"2006","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","33,818",""
"2007","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","34,096",""
"2008","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","35,658",""
"2009","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","30,820",""
"2010","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","35,222",""
"2011","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","35,561",""
"2012","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","53,287",""
"2013","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","53,424",""
"2014","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","52,906",""
"2015","Hungary","Terajoule","Electrical energy","Final Energy Consumption - Industry","55,404",""
"1990","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","0",""
"1991","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","850",""
"1992","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","925",""
"1993","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","936",""
"1994","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,757",""
"1995","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,760",""
"1996","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,836",""
"1997","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,631",""
"1998","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,624",""
"1999","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,757",""
"2000","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,814",""
"2001","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,739",""
"2002","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,836",""
"2003","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","2,002",""
"2004","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,984",""
"2005","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,739",""
"2006","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,908",""
"2007","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,908",""
"2008","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","2,009",""
"2009","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,832",""
"2010","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,429",""
"2011","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,451",""
"2012","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,451",""
"2013","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,454",""
"2014","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,462",""
"2015","Malta","Terajoule","Electrical energy","Final Energy Consumption - Industry","1,494",""
"1990","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","120,082",""
"1991","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","120,258",""
"1992","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","121,367",""
"1993","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","121,619",""
"1994","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","129,636",""
"1995","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","132,710",""
"1996","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","136,897",""
"1997","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","140,116",""
"1998","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","142,888",""
"1999","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","145,066",""
"2000","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","147,053",""
"2001","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","147,910",""
"2002","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","149,875",""
"2003","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","147,222",""
"2004","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","149,645",""
"2005","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","150,491",""
"2006","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","150,545",""
"2007","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","153,140",""
"2008","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","151,913",""
"2009","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","132,530",""
"2010","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","142,056",""
"2011","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","141,815",""
"2012","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","126,648",""
"2013","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","125,906",""
"2014","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","119,840",""
"2015","Netherlands","Terajoule","Electrical energy","Final Energy Consumption - Industry","123,289",""
"1990","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","64,728",""
"1991","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","65,790",""
"1992","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","64,192",""
"1993","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","63,565",""
"1994","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","66,136",""
"1995","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","68,148",""
"1996","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","65,347",""
"1997","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","66,539",""
"1998","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","68,148",""
"1999","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","69,757",""
"2000","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","74,459",""
"2001","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","77,555",""
"2002","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","77,918",""
"2003","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","80,438",""
"2004","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","88,499",""
"2005","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","89,586",""
"2006","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","93,002",""
"2007","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","93,730",""
"2008","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","92,113",""
"2009","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","85,975",""
"2010","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","93,006",""
"2011","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","94,885",""
"2012","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","95,396",""
"2013","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","95,645",""
"2014","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","97,398",""
"2015","Austria","Terajoule","Electrical energy","Final Energy Consumption - Industry","98,021",""
"1990","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","153,878",""
"1991","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","135,781",""
"1992","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","130,828",""
"1993","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","135,803",""
"1994","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","141,916",""
"1995","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","158,468",""
"1996","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","166,334",""
"1997","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","175,795",""
"1998","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","156,017",""
"1999","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","140,166",""
"2000","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","143,568",""
"2001","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","138,510",""
"2002","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","135,349",""
"2003","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","142,931",""
"2004","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","151,027",""
"2005","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","147,262",""
"2006","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","152,575",""
"2007","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","163,256",""
"2008","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","157,723",""
"2009","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","141,800",""
"2010","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","149,227",""
"2011","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","158,875",""
"2012","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","160,970",""
"2013","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","170,244",""
"2014","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","171,306",""
"2015","Poland","Terajoule","Electrical energy","Final Energy Consumption - Industry","178,135",""
"1990","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","43,988",""
"1991","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","45,043",""
"1992","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","46,080",""
"1993","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","45,054",""
"1994","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","45,540",""
"1995","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","47,617",""
"1996","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","48,845",""
"1997","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","50,155",""
"1998","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","52,466",""
"1999","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","54,338",""
"2000","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","57,434",""
"2001","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","58,180",""
"2002","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","59,292",""
"2003","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","60,552",""
"2004","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","61,510",""
"2005","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","61,819",""
"2006","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","63,518",""
"2007","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","64,768",""
"2008","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","63,421",""
"2009","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","58,223",""
"2010","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","62,885",""
"2011","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","61,045",""
"2012","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","57,355",""
"2013","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","57,575",""
"2014","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","55,422",""
"2015","Portugal","Terajoule","Electrical energy","Final Energy Consumption - Industry","55,732",""
"1990","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","138,791",""
"1991","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","111,172",""
"1992","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","91,760",""
"1993","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","84,812",""
"1994","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","78,761",""
"1995","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","84,035",""
"1996","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","88,243",""
"1997","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","90,450",""
"1998","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","81,670",""
"1999","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","73,242",""
"2000","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","71,672",""
"2001","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","74,714",""
"2002","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","81,662",""
"2003","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","80,413",""
"2004","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","90,562",""
"2005","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","85,262",""
"2006","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","87,397",""
"2007","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","82,213",""
"2008","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","82,753",""
"2009","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","65,459",""
"2010","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","73,372",""
"2011","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","75,899",""
"2012","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","73,458",""
"2013","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","67,763",""
"2014","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","71,478",""
"2015","Romania","Terajoule","Electrical energy","Final Energy Consumption - Industry","73,890",""
"1990","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","21,488",""
"1991","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","18,925",""
"1992","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","16,776",""
"1993","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","16,391",""
"1994","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","17,842",""
"1995","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","17,795",""
"1996","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","17,226",""
"1997","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","17,582",""
"1998","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","18,104",""
"1999","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","18,436",""
"2000","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","19,904",""
"2001","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","20,466",""
"2002","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","20,977",""
"2003","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","23,717",""
"2004","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","24,318",""
"2005","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","25,819",""
"2006","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","26,784",""
"2007","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","26,885",""
"2008","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","22,720",""
"2009","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","17,878",""
"2010","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","19,753",""
"2011","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","21,110",""
"2012","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","21,319",""
"2013","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","21,161",""
"2014","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","21,805",""
"2015","Slovenia","Terajoule","Electrical energy","Final Energy Consumption - Industry","22,316",""
