"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2004","Cyprus","Terajoule","Renewable energies","Final Energy Consumption","2,086",""
"2005","Cyprus","Terajoule","Renewable energies","Final Energy Consumption","2,125",""
"2006","Cyprus","Terajoule","Renewable energies","Final Energy Consumption","2,260",""
"2007","Cyprus","Terajoule","Renewable energies","Final Energy Consumption","2,934",""
"2008","Cyprus","Terajoule","Renewable energies","Final Energy Consumption","3,769",""
"2009","Cyprus","Terajoule","Renewable energies","Final Energy Consumption","4,014",""
"2010","Cyprus","Terajoule","Renewable energies","Final Energy Consumption","4,096",""
"2011","Cyprus","Terajoule","Renewable energies","Final Energy Consumption","4,323",""
"2012","Cyprus","Terajoule","Renewable energies","Final Energy Consumption","4,267",""
"2013","Cyprus","Terajoule","Renewable energies","Final Energy Consumption","4,295",""
"2014","Cyprus","Terajoule","Renewable energies","Final Energy Consumption","4,272",""
"2015","Cyprus","Terajoule","Renewable energies","Final Energy Consumption","4,516",""
"1990","Latvia","Terajoule","Renewable energies","Final Energy Consumption","25,772",""
"1991","Latvia","Terajoule","Renewable energies","Final Energy Consumption","30,474",""
"1992","Latvia","Terajoule","Renewable energies","Final Energy Consumption","30,175",""
"1993","Latvia","Terajoule","Renewable energies","Final Energy Consumption","33,421",""
"1994","Latvia","Terajoule","Renewable energies","Final Energy Consumption","34,136",""
"1995","Latvia","Terajoule","Renewable energies","Final Energy Consumption","36,890",""
"1996","Latvia","Terajoule","Renewable energies","Final Energy Consumption","38,005",""
"1997","Latvia","Terajoule","Renewable energies","Final Energy Consumption","36,482",""
"1998","Latvia","Terajoule","Renewable energies","Final Energy Consumption","36,765",""
"1999","Latvia","Terajoule","Renewable energies","Final Energy Consumption","36,765",""
"2000","Latvia","Terajoule","Renewable energies","Final Energy Consumption","34,500",""
"2001","Latvia","Terajoule","Renewable energies","Final Energy Consumption","38,308",""
"2002","Latvia","Terajoule","Renewable energies","Final Energy Consumption","37,316",""
"2003","Latvia","Terajoule","Renewable energies","Final Energy Consumption","39,151",""
"2004","Latvia","Terajoule","Renewable energies","Final Energy Consumption","41,486",""
"2005","Latvia","Terajoule","Renewable energies","Final Energy Consumption","42,437",""
"2006","Latvia","Terajoule","Renewable energies","Final Energy Consumption","42,512",""
"2007","Latvia","Terajoule","Renewable energies","Final Energy Consumption","41,585",""
"2008","Latvia","Terajoule","Renewable energies","Final Energy Consumption","39,185",""
"2009","Latvia","Terajoule","Renewable energies","Final Energy Consumption","45,927",""
"2010","Latvia","Terajoule","Renewable energies","Final Energy Consumption","39,570",""
"2011","Latvia","Terajoule","Renewable energies","Final Energy Consumption","41,294",""
"2012","Latvia","Terajoule","Renewable energies","Final Energy Consumption","45,482",""
"2013","Latvia","Terajoule","Renewable energies","Final Energy Consumption","42,644",""
"2014","Latvia","Terajoule","Renewable energies","Final Energy Consumption","43,761",""
"2015","Latvia","Terajoule","Renewable energies","Final Energy Consumption","39,391",""
"1990","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","11,389",""
"1991","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","10,934",""
"1992","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","11,025",""
"1993","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","16,901",""
"1994","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","17,926",""
"1995","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","18,753",""
"1996","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","20,510",""
"1997","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","20,848",""
"1998","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","22,879",""
"1999","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","24,130",""
"2000","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","25,342",""
"2001","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","26,511",""
"2002","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","27,575",""
"2003","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","28,449",""
"2004","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","28,678",""
"2005","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","29,226",""
"2006","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","30,263",""
"2007","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","30,757",""
"2008","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","31,778",""
"2009","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","31,148",""
"2010","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","30,875",""
"2011","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","30,443",""
"2012","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","31,594",""
"2013","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","30,672",""
"2014","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","29,536",""
"2015","Lithuania","Terajoule","Renewable energies","Final Energy Consumption","29,170",""
"1990","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","0",""
"1991","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","0",""
"1992","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","645",""
"1993","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","645",""
"1994","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","645",""
"1995","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","645",""
"1996","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","645",""
"1997","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","645",""
"1998","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","648",""
"1999","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","651",""
"2000","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","656",""
"2001","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","728",""
"2002","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","699",""
"2003","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","770",""
"2004","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","905",""
"2005","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","1,764",""
"2006","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","1,801",""
"2007","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","3,903",""
"2008","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","4,024",""
"2009","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","3,782",""
"2010","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","3,928",""
"2011","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","3,809",""
"2012","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","3,986",""
"2013","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","4,373",""
"2014","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","5,243",""
"2015","Luxembourg","Terajoule","Renewable energies","Final Energy Consumption","5,576",""
"1990","Hungary","Terajoule","Renewable energies","Final Energy Consumption","29,463",""
"1991","Hungary","Terajoule","Renewable energies","Final Energy Consumption","30,812",""
"1992","Hungary","Terajoule","Renewable energies","Final Energy Consumption","31,216",""
"1993","Hungary","Terajoule","Renewable energies","Final Energy Consumption","32,147",""
"1994","Hungary","Terajoule","Renewable energies","Final Energy Consumption","32,275",""
"1995","Hungary","Terajoule","Renewable energies","Final Energy Consumption","34,052",""
"1996","Hungary","Terajoule","Renewable energies","Final Energy Consumption","33,233",""
"1997","Hungary","Terajoule","Renewable energies","Final Energy Consumption","32,499",""
"1998","Hungary","Terajoule","Renewable energies","Final Energy Consumption","32,630",""
"1999","Hungary","Terajoule","Renewable energies","Final Energy Consumption","32,904",""
"2000","Hungary","Terajoule","Renewable energies","Final Energy Consumption","32,419",""
"2001","Hungary","Terajoule","Renewable energies","Final Energy Consumption","33,851",""
"2002","Hungary","Terajoule","Renewable energies","Final Energy Consumption","34,369",""
"2003","Hungary","Terajoule","Renewable energies","Final Energy Consumption","34,542",""
"2004","Hungary","Terajoule","Renewable energies","Final Energy Consumption","29,397",""
"2005","Hungary","Terajoule","Renewable energies","Final Energy Consumption","27,511",""
"2006","Hungary","Terajoule","Renewable energies","Final Energy Consumption","33,167",""
"2007","Hungary","Terajoule","Renewable energies","Final Energy Consumption","35,328",""
"2008","Hungary","Terajoule","Renewable energies","Final Energy Consumption","38,145",""
"2009","Hungary","Terajoule","Renewable energies","Final Energy Consumption","44,708",""
"2010","Hungary","Terajoule","Renewable energies","Final Energy Consumption","82,668",""
"2011","Hungary","Terajoule","Renewable energies","Final Energy Consumption","92,666",""
"2012","Hungary","Terajoule","Renewable energies","Final Energy Consumption","98,529",""
"2013","Hungary","Terajoule","Renewable energies","Final Energy Consumption","101,574",""
"2014","Hungary","Terajoule","Renewable energies","Final Energy Consumption","86,848",""
"2015","Hungary","Terajoule","Renewable energies","Final Energy Consumption","91,005",""
"1990","Malta","Terajoule","Renewable energies","Final Energy Consumption","0",""
"1991","Malta","Terajoule","Renewable energies","Final Energy Consumption","0",""
"1992","Malta","Terajoule","Renewable energies","Final Energy Consumption","0",""
"1993","Malta","Terajoule","Renewable energies","Final Energy Consumption","0",""
"1994","Malta","Terajoule","Renewable energies","Final Energy Consumption","0",""
"1995","Malta","Terajoule","Renewable energies","Final Energy Consumption","0",""
"1996","Malta","Terajoule","Renewable energies","Final Energy Consumption","0",""
"1997","Malta","Terajoule","Renewable energies","Final Energy Consumption","0",""
"1998","Malta","Terajoule","Renewable energies","Final Energy Consumption","0",""
"1999","Malta","Terajoule","Renewable energies","Final Energy Consumption","0",""
"2000","Malta","Terajoule","Renewable energies","Final Energy Consumption","0",""
"2001","Malta","Terajoule","Renewable energies","Final Energy Consumption","0",""
"2002","Malta","Terajoule","Renewable energies","Final Energy Consumption","10",""
"2003","Malta","Terajoule","Renewable energies","Final Energy Consumption","13",""
"2004","Malta","Terajoule","Renewable energies","Final Energy Consumption","17",""
"2005","Malta","Terajoule","Renewable energies","Final Energy Consumption","22",""
"2006","Malta","Terajoule","Renewable energies","Final Energy Consumption","27",""
"2007","Malta","Terajoule","Renewable energies","Final Energy Consumption","33",""
"2008","Malta","Terajoule","Renewable energies","Final Energy Consumption","38",""
"2009","Malta","Terajoule","Renewable energies","Final Energy Consumption","39",""
"2010","Malta","Terajoule","Renewable energies","Final Energy Consumption","217",""
"2011","Malta","Terajoule","Renewable energies","Final Energy Consumption","286",""
"2012","Malta","Terajoule","Renewable energies","Final Energy Consumption","357",""
"2013","Malta","Terajoule","Renewable energies","Final Energy Consumption","359",""
"2014","Malta","Terajoule","Renewable energies","Final Energy Consumption","460",""
"2015","Malta","Terajoule","Renewable energies","Final Energy Consumption","441",""
"1990","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","17,100",""
"1991","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","17,288",""
"1992","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","17,561",""
"1993","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","17,963",""
"1994","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","18,298",""
"1995","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","18,727",""
"1996","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","19,470",""
"1997","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","20,049",""
"1998","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","20,288",""
"1999","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","20,641",""
"2000","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","20,869",""
"2001","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","21,341",""
"2002","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","21,395",""
"2003","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","21,981",""
"2004","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","23,925",""
"2005","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","24,950",""
"2006","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","29,373",""
"2007","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","42,482",""
"2008","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","41,711",""
"2009","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","45,923",""
"2010","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","40,039",""
"2011","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","43,479",""
"2012","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","45,228",""
"2013","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","46,111",""
"2014","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","51,534",""
"2015","Netherlands","Terajoule","Renewable energies","Final Energy Consumption","51,510",""
"1990","Austria","Terajoule","Renewable energies","Final Energy Consumption","88,129",""
"1991","Austria","Terajoule","Renewable energies","Final Energy Consumption","94,957",""
"1992","Austria","Terajoule","Renewable energies","Final Energy Consumption","91,514",""
"1993","Austria","Terajoule","Renewable energies","Final Energy Consumption","91,964",""
"1994","Austria","Terajoule","Renewable energies","Final Energy Consumption","84,573",""
"1995","Austria","Terajoule","Renewable energies","Final Energy Consumption","91,439",""
"1996","Austria","Terajoule","Renewable energies","Final Energy Consumption","97,326",""
"1997","Austria","Terajoule","Renewable energies","Final Energy Consumption","95,217",""
"1998","Austria","Terajoule","Renewable energies","Final Energy Consumption","91,257",""
"1999","Austria","Terajoule","Renewable energies","Final Energy Consumption","105,837",""
"2000","Austria","Terajoule","Renewable energies","Final Energy Consumption","100,801",""
"2001","Austria","Terajoule","Renewable energies","Final Energy Consumption","107,333",""
"2002","Austria","Terajoule","Renewable energies","Final Energy Consumption","99,058",""
"2003","Austria","Terajoule","Renewable energies","Final Energy Consumption","102,517",""
"2004","Austria","Terajoule","Renewable energies","Final Energy Consumption","101,691",""
"2005","Austria","Terajoule","Renewable energies","Final Energy Consumption","115,913",""
"2006","Austria","Terajoule","Renewable energies","Final Energy Consumption","123,153",""
"2007","Austria","Terajoule","Renewable energies","Final Energy Consumption","131,575",""
"2008","Austria","Terajoule","Renewable energies","Final Energy Consumption","137,135",""
"2009","Austria","Terajoule","Renewable energies","Final Energy Consumption","141,347",""
"2010","Austria","Terajoule","Renewable energies","Final Energy Consumption","155,208",""
"2011","Austria","Terajoule","Renewable energies","Final Energy Consumption","149,612",""
"2012","Austria","Terajoule","Renewable energies","Final Energy Consumption","150,863",""
"2013","Austria","Terajoule","Renewable energies","Final Energy Consumption","166,750",""
"2014","Austria","Terajoule","Renewable energies","Final Energy Consumption","153,111",""
"2015","Austria","Terajoule","Renewable energies","Final Energy Consumption","160,384",""
"1990","Poland","Terajoule","Renewable energies","Final Energy Consumption","46,445",""
"1991","Poland","Terajoule","Renewable energies","Final Energy Consumption","37,237",""
"1992","Poland","Terajoule","Renewable energies","Final Energy Consumption","39,920",""
"1993","Poland","Terajoule","Renewable energies","Final Energy Consumption","145,215",""
"1994","Poland","Terajoule","Renewable energies","Final Energy Consumption","140,180",""
"1995","Poland","Terajoule","Renewable energies","Final Energy Consumption","155,994",""
"1996","Poland","Terajoule","Renewable energies","Final Energy Consumption","152,214",""
"1997","Poland","Terajoule","Renewable energies","Final Energy Consumption","151,420",""
"1998","Poland","Terajoule","Renewable energies","Final Energy Consumption","151,737",""
"1999","Poland","Terajoule","Renewable energies","Final Energy Consumption","145,576",""
"2000","Poland","Terajoule","Renewable energies","Final Energy Consumption","147,623",""
"2001","Poland","Terajoule","Renewable energies","Final Energy Consumption","156,513",""
"2002","Poland","Terajoule","Renewable energies","Final Energy Consumption","159,530",""
"2003","Poland","Terajoule","Renewable energies","Final Energy Consumption","160,541",""
"2004","Poland","Terajoule","Renewable energies","Final Energy Consumption","163,436",""
"2005","Poland","Terajoule","Renewable energies","Final Energy Consumption","161,449",""
"2006","Poland","Terajoule","Renewable energies","Final Energy Consumption","166,439",""
"2007","Poland","Terajoule","Renewable energies","Final Energy Consumption","164,857",""
"2008","Poland","Terajoule","Renewable energies","Final Energy Consumption","181,673",""
"2009","Poland","Terajoule","Renewable energies","Final Energy Consumption","191,834",""
"2010","Poland","Terajoule","Renewable energies","Final Energy Consumption","219,585",""
"2011","Poland","Terajoule","Renewable energies","Final Energy Consumption","230,264",""
"2012","Poland","Terajoule","Renewable energies","Final Energy Consumption","226,074",""
"2013","Poland","Terajoule","Renewable energies","Final Energy Consumption","235,635",""
"2014","Poland","Terajoule","Renewable energies","Final Energy Consumption","222,122",""
"2015","Poland","Terajoule","Renewable energies","Final Energy Consumption","228,344",""
"1990","Portugal","Terajoule","Renewable energies","Final Energy Consumption","97,904",""
"1991","Portugal","Terajoule","Renewable energies","Final Energy Consumption","96,955",""
"1992","Portugal","Terajoule","Renewable energies","Final Energy Consumption","96,392",""
"1993","Portugal","Terajoule","Renewable energies","Final Energy Consumption","96,510",""
"1994","Portugal","Terajoule","Renewable energies","Final Energy Consumption","97,967",""
"1995","Portugal","Terajoule","Renewable energies","Final Energy Consumption","101,136",""
"1996","Portugal","Terajoule","Renewable energies","Final Energy Consumption","97,971",""
"1997","Portugal","Terajoule","Renewable energies","Final Energy Consumption","100,861",""
"1998","Portugal","Terajoule","Renewable energies","Final Energy Consumption","100,616",""
"1999","Portugal","Terajoule","Renewable energies","Final Energy Consumption","101,402",""
"2000","Portugal","Terajoule","Renewable energies","Final Energy Consumption","101,898",""
"2001","Portugal","Terajoule","Renewable energies","Final Energy Consumption","101,535",""
"2002","Portugal","Terajoule","Renewable energies","Final Energy Consumption","104,011",""
"2003","Portugal","Terajoule","Renewable energies","Final Energy Consumption","104,308",""
"2004","Portugal","Terajoule","Renewable energies","Final Energy Consumption","104,737",""
"2005","Portugal","Terajoule","Renewable energies","Final Energy Consumption","105,869",""
"2006","Portugal","Terajoule","Renewable energies","Final Energy Consumption","109,566",""
"2007","Portugal","Terajoule","Renewable energies","Final Energy Consumption","114,051",""
"2008","Portugal","Terajoule","Renewable energies","Final Energy Consumption","114,083",""
"2009","Portugal","Terajoule","Renewable energies","Final Energy Consumption","117,371",""
"2010","Portugal","Terajoule","Renewable energies","Final Energy Consumption","105,791",""
"2011","Portugal","Terajoule","Renewable energies","Final Energy Consumption","105,922",""
"2012","Portugal","Terajoule","Renewable energies","Final Energy Consumption","90,253",""
"2013","Portugal","Terajoule","Renewable energies","Final Energy Consumption","92,813",""
"2014","Portugal","Terajoule","Renewable energies","Final Energy Consumption","89,278",""
"2015","Portugal","Terajoule","Renewable energies","Final Energy Consumption","91,461",""
"1990","Romania","Terajoule","Renewable energies","Final Energy Consumption","24,645",""
"1991","Romania","Terajoule","Renewable energies","Final Energy Consumption","28,991",""
"1992","Romania","Terajoule","Renewable energies","Final Energy Consumption","24,912",""
"1993","Romania","Terajoule","Renewable energies","Final Energy Consumption","35,334",""
"1994","Romania","Terajoule","Renewable energies","Final Energy Consumption","47,652",""
"1995","Romania","Terajoule","Renewable energies","Final Energy Consumption","53,656",""
"1996","Romania","Terajoule","Renewable energies","Final Energy Consumption","104,062",""
"1997","Romania","Terajoule","Renewable energies","Final Energy Consumption","138,403",""
"1998","Romania","Terajoule","Renewable energies","Final Energy Consumption","124,151",""
"1999","Romania","Terajoule","Renewable energies","Final Energy Consumption","117,651",""
"2000","Romania","Terajoule","Renewable energies","Final Energy Consumption","114,787",""
"2001","Romania","Terajoule","Renewable energies","Final Energy Consumption","88,899",""
"2002","Romania","Terajoule","Renewable energies","Final Energy Consumption","95,280",""
"2003","Romania","Terajoule","Renewable energies","Final Energy Consumption","118,856",""
"2004","Romania","Terajoule","Renewable energies","Final Energy Consumption","128,082",""
"2005","Romania","Terajoule","Renewable energies","Final Energy Consumption","133,313",""
"2006","Romania","Terajoule","Renewable energies","Final Energy Consumption","127,965",""
"2007","Romania","Terajoule","Renewable energies","Final Energy Consumption","137,008",""
"2008","Romania","Terajoule","Renewable energies","Final Energy Consumption","163,649",""
"2009","Romania","Terajoule","Renewable energies","Final Energy Consumption","164,191",""
"2010","Romania","Terajoule","Renewable energies","Final Energy Consumption","169,413",""
"2011","Romania","Terajoule","Renewable energies","Final Energy Consumption","152,783",""
"2012","Romania","Terajoule","Renewable energies","Final Energy Consumption","160,131",""
"2013","Romania","Terajoule","Renewable energies","Final Energy Consumption","155,248",""
"2014","Romania","Terajoule","Renewable energies","Final Energy Consumption","151,720",""
"2015","Romania","Terajoule","Renewable energies","Final Energy Consumption","147,936",""
"1990","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","11,018",""
"1991","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","11,038",""
"1992","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","10,989",""
"1993","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","10,939",""
"1994","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","10,890",""
"1995","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","10,901",""
"1996","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","10,901",""
"1997","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","10,901",""
"1998","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","10,901",""
"1999","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","9,327",""
"2000","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","18,201",""
"2001","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","17,806",""
"2002","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","16,630",""
"2003","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","17,723",""
"2004","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","18,005",""
"2005","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","18,406",""
"2006","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","17,788",""
"2007","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","17,629",""
"2008","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","17,820",""
"2009","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","25,504",""
"2010","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","27,565",""
"2011","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","27,085",""
"2012","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","26,762",""
"2013","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","28,556",""
"2014","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","24,402",""
"2015","Slovenia","Terajoule","Renewable energies","Final Energy Consumption","26,039",""
"1990","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","6,965",""
"1991","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","5,939",""
"1992","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","4,933",""
"1993","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","7,185",""
"1994","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","7,161",""
"1995","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","3,249",""
"1996","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","3,149",""
"1997","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","3,478",""
"1998","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","3,019",""
"1999","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","2,978",""
"2000","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","3,823",""
"2001","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","12,486",""
"2002","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","10,057",""
"2003","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","12,286",""
"2004","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","13,280",""
"2005","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","13,752",""
"2006","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","13,347",""
"2007","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","17,977",""
"2008","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","17,691",""
"2009","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","22,640",""
"2010","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","22,637",""
"2011","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","23,034",""
"2012","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","18,444",""
"2013","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","17,075",""
"2014","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","21,435",""
"2015","Slovakia","Terajoule","Renewable energies","Final Energy Consumption","26,600",""
"1990","Finland","Terajoule","Renewable energies","Final Energy Consumption","147,457",""
"1991","Finland","Terajoule","Renewable energies","Final Energy Consumption","134,864",""
"1992","Finland","Terajoule","Renewable energies","Final Energy Consumption","136,613",""
"1993","Finland","Terajoule","Renewable energies","Final Energy Consumption","148,450",""
"1994","Finland","Terajoule","Renewable energies","Final Energy Consumption","156,491",""
"1995","Finland","Terajoule","Renewable energies","Final Energy Consumption","165,126",""
"1996","Finland","Terajoule","Renewable energies","Final Energy Consumption","166,274",""
"1997","Finland","Terajoule","Renewable energies","Final Energy Consumption","180,532",""
"1998","Finland","Terajoule","Renewable energies","Final Energy Consumption","186,961",""
"1999","Finland","Terajoule","Renewable energies","Final Energy Consumption","190,534",""
"2000","Finland","Terajoule","Renewable energies","Final Energy Consumption","187,542",""
"2001","Finland","Terajoule","Renewable energies","Final Energy Consumption","181,551",""
"2002","Finland","Terajoule","Renewable energies","Final Energy Consumption","187,992",""
"2003","Finland","Terajoule","Renewable energies","Final Energy Consumption","186,374",""
"2004","Finland","Terajoule","Renewable energies","Final Energy Consumption","193,273",""
"2005","Finland","Terajoule","Renewable energies","Final Energy Consumption","177,297",""
"2006","Finland","Terajoule","Renewable energies","Final Energy Consumption","198,072",""
"2007","Finland","Terajoule","Renewable energies","Final Energy Consumption","199,587",""
"2008","Finland","Terajoule","Renewable energies","Final Energy Consumption","199,894",""
"2009","Finland","Terajoule","Renewable energies","Final Energy Consumption","180,658",""
"2010","Finland","Terajoule","Renewable energies","Final Energy Consumption","204,939",""
"2011","Finland","Terajoule","Renewable energies","Final Energy Consumption","200,108",""
"2012","Finland","Terajoule","Renewable energies","Final Energy Consumption","207,837",""
"2013","Finland","Terajoule","Renewable energies","Final Energy Consumption","207,802",""
"2014","Finland","Terajoule","Renewable energies","Final Energy Consumption","226,656",""
"2015","Finland","Terajoule","Renewable energies","Final Energy Consumption","225,719",""
"1990","Sweden","Terajoule","Renewable energies","Final Energy Consumption","194,024",""
"1991","Sweden","Terajoule","Renewable energies","Final Energy Consumption","199,816",""
"1992","Sweden","Terajoule","Renewable energies","Final Energy Consumption","190,714",""
"1993","Sweden","Terajoule","Renewable energies","Final Energy Consumption","196,377",""
"1994","Sweden","Terajoule","Renewable energies","Final Energy Consumption","194,610",""
"1995","Sweden","Terajoule","Renewable energies","Final Energy Consumption","212,432",""
"1996","Sweden","Terajoule","Renewable energies","Final Energy Consumption","217,175",""
"1997","Sweden","Terajoule","Renewable energies","Final Energy Consumption","226,650",""
"1998","Sweden","Terajoule","Renewable energies","Final Energy Consumption","226,245",""
"1999","Sweden","Terajoule","Renewable energies","Final Energy Consumption","197,524",""
"2000","Sweden","Terajoule","Renewable energies","Final Energy Consumption","221,659",""
"2001","Sweden","Terajoule","Renewable energies","Final Energy Consumption","187,008",""
"2002","Sweden","Terajoule","Renewable energies","Final Energy Consumption","186,614",""
"2003","Sweden","Terajoule","Renewable energies","Final Energy Consumption","186,311",""
"2004","Sweden","Terajoule","Renewable energies","Final Energy Consumption","187,728",""
"2005","Sweden","Terajoule","Renewable energies","Final Energy Consumption","197,368",""
"2006","Sweden","Terajoule","Renewable energies","Final Energy Consumption","211,972",""
"2007","Sweden","Terajoule","Renewable energies","Final Energy Consumption","223,134",""
