"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2013","Cyprus","Terajoule","Renewable energies","Gross inland consumption","5,623",""
"2014","Cyprus","Terajoule","Renewable energies","Gross inland consumption","5,547",""
"2015","Cyprus","Terajoule","Renewable energies","Gross inland consumption","6,136",""
"1990","Latvia","Terajoule","Renewable energies","Gross inland consumption","43,767",""
"1991","Latvia","Terajoule","Renewable energies","Gross inland consumption","44,043",""
"1992","Latvia","Terajoule","Renewable energies","Gross inland consumption","41,238",""
"1993","Latvia","Terajoule","Renewable energies","Gross inland consumption","46,174",""
"1994","Latvia","Terajoule","Renewable energies","Gross inland consumption","49,036",""
"1995","Latvia","Terajoule","Renewable energies","Gross inland consumption","52,675",""
"1996","Latvia","Terajoule","Renewable energies","Gross inland consumption","50,702",""
"1997","Latvia","Terajoule","Renewable energies","Gross inland consumption","54,750",""
"1998","Latvia","Terajoule","Renewable energies","Gross inland consumption","59,084",""
"1999","Latvia","Terajoule","Renewable energies","Gross inland consumption","52,669",""
"2000","Latvia","Terajoule","Renewable energies","Gross inland consumption","49,859",""
"2001","Latvia","Terajoule","Renewable energies","Gross inland consumption","54,517",""
"2002","Latvia","Terajoule","Renewable energies","Gross inland consumption","52,946",""
"2003","Latvia","Terajoule","Renewable energies","Gross inland consumption","55,159",""
"2004","Latvia","Terajoule","Renewable energies","Gross inland consumption","60,830",""
"2005","Latvia","Terajoule","Renewable energies","Gross inland consumption","61,807",""
"2006","Latvia","Terajoule","Renewable energies","Gross inland consumption","59,877",""
"2007","Latvia","Terajoule","Renewable energies","Gross inland consumption","58,900",""
"2008","Latvia","Terajoule","Renewable energies","Gross inland consumption","57,679",""
"2009","Latvia","Terajoule","Renewable energies","Gross inland consumption","65,594",""
"2010","Latvia","Terajoule","Renewable energies","Gross inland consumption","60,061",""
"2011","Latvia","Terajoule","Renewable energies","Gross inland consumption","59,340",""
"2012","Latvia","Terajoule","Renewable energies","Gross inland consumption","69,140",""
"2013","Latvia","Terajoule","Renewable energies","Gross inland consumption","67,459",""
"2014","Latvia","Terajoule","Renewable energies","Gross inland consumption","67,539",""
"2015","Latvia","Terajoule","Renewable energies","Gross inland consumption","64,368",""
"1990","Lithuania","Terajoule","Renewable energies","Gross inland consumption","13,406",""
"1991","Lithuania","Terajoule","Renewable energies","Gross inland consumption","13,133",""
"1992","Lithuania","Terajoule","Renewable energies","Gross inland consumption","13,045",""
"1993","Lithuania","Terajoule","Renewable energies","Gross inland consumption","19,222",""
"1994","Lithuania","Terajoule","Renewable energies","Gross inland consumption","20,037",""
"1995","Lithuania","Terajoule","Renewable energies","Gross inland consumption","20,655",""
"1996","Lithuania","Terajoule","Renewable energies","Gross inland consumption","22,333",""
"1997","Lithuania","Terajoule","Renewable energies","Gross inland consumption","22,739",""
"1998","Lithuania","Terajoule","Renewable energies","Gross inland consumption","25,392",""
"1999","Lithuania","Terajoule","Renewable energies","Gross inland consumption","26,249",""
"2000","Lithuania","Terajoule","Renewable energies","Gross inland consumption","28,243",""
"2001","Lithuania","Terajoule","Renewable energies","Gross inland consumption","30,576",""
"2002","Lithuania","Terajoule","Renewable energies","Gross inland consumption","32,236",""
"2003","Lithuania","Terajoule","Renewable energies","Gross inland consumption","33,245",""
"2004","Lithuania","Terajoule","Renewable energies","Gross inland consumption","35,309",""
"2005","Lithuania","Terajoule","Renewable energies","Gross inland consumption","36,897",""
"2006","Lithuania","Terajoule","Renewable energies","Gross inland consumption","38,975",""
"2007","Lithuania","Terajoule","Renewable energies","Gross inland consumption","40,368",""
"2008","Lithuania","Terajoule","Renewable energies","Gross inland consumption","42,746",""
"2009","Lithuania","Terajoule","Renewable energies","Gross inland consumption","44,056",""
"2010","Lithuania","Terajoule","Renewable energies","Gross inland consumption","44,574",""
"2011","Lithuania","Terajoule","Renewable energies","Gross inland consumption","44,236",""
"2012","Lithuania","Terajoule","Renewable energies","Gross inland consumption","48,627",""
"2013","Lithuania","Terajoule","Renewable energies","Gross inland consumption","50,762",""
"2014","Lithuania","Terajoule","Renewable energies","Gross inland consumption","53,465",""
"2015","Lithuania","Terajoule","Renewable energies","Gross inland consumption","59,402",""
"1990","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","762",""
"1991","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","823",""
"1992","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1,446",""
"1993","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1,409",""
"1994","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1,467",""
"1995","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1,454",""
"1996","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1,246",""
"1997","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1,403",""
"1998","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1,532",""
"1999","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1,448",""
"2000","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1,629",""
"2001","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1,676",""
"2002","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1,592",""
"2003","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1,722",""
"2004","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","2,085",""
"2005","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","2,988",""
"2006","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","3,172",""
"2007","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","5,353",""
"2008","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","5,565",""
"2009","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","5,220",""
"2010","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","5,382",""
"2011","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","5,241",""
"2012","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","5,790",""
"2013","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","6,471",""
"2014","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","7,931",""
"2015","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","8,569",""
"1990","Hungary","Terajoule","Renewable energies","Gross inland consumption","31,234",""
"1991","Hungary","Terajoule","Renewable energies","Gross inland consumption","33,349",""
"1992","Hungary","Terajoule","Renewable energies","Gross inland consumption","33,333",""
"1993","Hungary","Terajoule","Renewable energies","Gross inland consumption","34,265",""
"1994","Hungary","Terajoule","Renewable energies","Gross inland consumption","34,335",""
"1995","Hungary","Terajoule","Renewable energies","Gross inland consumption","36,367",""
"1996","Hungary","Terajoule","Renewable energies","Gross inland consumption","35,927",""
"1997","Hungary","Terajoule","Renewable energies","Gross inland consumption","35,186",""
"1998","Hungary","Terajoule","Renewable energies","Gross inland consumption","34,987",""
"1999","Hungary","Terajoule","Renewable energies","Gross inland consumption","35,313",""
"2000","Hungary","Terajoule","Renewable energies","Gross inland consumption","34,760",""
"2001","Hungary","Terajoule","Renewable energies","Gross inland consumption","36,357",""
"2002","Hungary","Terajoule","Renewable energies","Gross inland consumption","36,728",""
"2003","Hungary","Terajoule","Renewable energies","Gross inland consumption","37,938",""
"2004","Hungary","Terajoule","Renewable energies","Gross inland consumption","39,759",""
"2005","Hungary","Terajoule","Renewable energies","Gross inland consumption","49,786",""
"2006","Hungary","Terajoule","Renewable energies","Gross inland consumption","51,571",""
"2007","Hungary","Terajoule","Renewable energies","Gross inland consumption","57,216",""
"2008","Hungary","Terajoule","Renewable energies","Gross inland consumption","66,483",""
"2009","Hungary","Terajoule","Renewable energies","Gross inland consumption","76,904",""
"2010","Hungary","Terajoule","Renewable energies","Gross inland consumption","116,238",""
"2011","Hungary","Terajoule","Renewable energies","Gross inland consumption","120,842",""
"2012","Hungary","Terajoule","Renewable energies","Gross inland consumption","123,098",""
"2013","Hungary","Terajoule","Renewable energies","Gross inland consumption","130,990",""
"2014","Hungary","Terajoule","Renewable energies","Gross inland consumption","119,202",""
"2015","Hungary","Terajoule","Renewable energies","Gross inland consumption","126,181",""
"1990","Malta","Terajoule","Renewable energies","Gross inland consumption","0",""
"1991","Malta","Terajoule","Renewable energies","Gross inland consumption","0",""
"1992","Malta","Terajoule","Renewable energies","Gross inland consumption","0",""
"1993","Malta","Terajoule","Renewable energies","Gross inland consumption","0",""
"1994","Malta","Terajoule","Renewable energies","Gross inland consumption","0",""
"1995","Malta","Terajoule","Renewable energies","Gross inland consumption","0",""
"1996","Malta","Terajoule","Renewable energies","Gross inland consumption","0",""
"1997","Malta","Terajoule","Renewable energies","Gross inland consumption","0",""
"1998","Malta","Terajoule","Renewable energies","Gross inland consumption","0",""
"1999","Malta","Terajoule","Renewable energies","Gross inland consumption","0",""
"2000","Malta","Terajoule","Renewable energies","Gross inland consumption","0",""
"2001","Malta","Terajoule","Renewable energies","Gross inland consumption","0",""
"2002","Malta","Terajoule","Renewable energies","Gross inland consumption","10",""
"2003","Malta","Terajoule","Renewable energies","Gross inland consumption","13",""
"2004","Malta","Terajoule","Renewable energies","Gross inland consumption","17",""
"2005","Malta","Terajoule","Renewable energies","Gross inland consumption","22",""
"2006","Malta","Terajoule","Renewable energies","Gross inland consumption","27",""
"2007","Malta","Terajoule","Renewable energies","Gross inland consumption","33",""
"2008","Malta","Terajoule","Renewable energies","Gross inland consumption","38",""
"2009","Malta","Terajoule","Renewable energies","Gross inland consumption","39",""
"2010","Malta","Terajoule","Renewable energies","Gross inland consumption","219",""
"2011","Malta","Terajoule","Renewable energies","Gross inland consumption","351",""
"2012","Malta","Terajoule","Renewable energies","Gross inland consumption","490",""
"2013","Malta","Terajoule","Renewable energies","Gross inland consumption","513",""
"2014","Malta","Terajoule","Renewable energies","Gross inland consumption","740",""
"2015","Malta","Terajoule","Renewable energies","Gross inland consumption","836",""
"1990","Netherlands","Terajoule","Renewable energies","Gross inland consumption","31,724",""
"1991","Netherlands","Terajoule","Renewable energies","Gross inland consumption","32,163",""
"1992","Netherlands","Terajoule","Renewable energies","Gross inland consumption","33,111",""
"1993","Netherlands","Terajoule","Renewable energies","Gross inland consumption","35,431",""
"1994","Netherlands","Terajoule","Renewable energies","Gross inland consumption","35,632",""
"1995","Netherlands","Terajoule","Renewable energies","Gross inland consumption","38,438",""
"1996","Netherlands","Terajoule","Renewable energies","Gross inland consumption","43,971",""
"1997","Netherlands","Terajoule","Renewable energies","Gross inland consumption","47,626",""
"1998","Netherlands","Terajoule","Renewable energies","Gross inland consumption","50,395",""
"1999","Netherlands","Terajoule","Renewable energies","Gross inland consumption","52,760",""
"2000","Netherlands","Terajoule","Renewable energies","Gross inland consumption","56,637",""
"2001","Netherlands","Terajoule","Renewable energies","Gross inland consumption","59,647",""
"2002","Netherlands","Terajoule","Renewable energies","Gross inland consumption","65,425",""
"2003","Netherlands","Terajoule","Renewable energies","Gross inland consumption","63,920",""
"2004","Netherlands","Terajoule","Renewable energies","Gross inland consumption","75,628",""
"2005","Netherlands","Terajoule","Renewable energies","Gross inland consumption","94,816",""
"2006","Netherlands","Terajoule","Renewable energies","Gross inland consumption","101,074",""
"2007","Netherlands","Terajoule","Renewable energies","Gross inland consumption","108,315",""
"2008","Netherlands","Terajoule","Renewable energies","Gross inland consumption","125,952",""
"2009","Netherlands","Terajoule","Renewable energies","Gross inland consumption","137,181",""
"2010","Netherlands","Terajoule","Renewable energies","Gross inland consumption","133,515",""
"2011","Netherlands","Terajoule","Renewable energies","Gross inland consumption","143,221",""
"2012","Netherlands","Terajoule","Renewable energies","Gross inland consumption","151,393",""
"2013","Netherlands","Terajoule","Renewable energies","Gross inland consumption","146,554",""
"2014","Netherlands","Terajoule","Renewable energies","Gross inland consumption","142,338",""
"2015","Netherlands","Terajoule","Renewable energies","Gross inland consumption","152,361",""
"1990","Austria","Terajoule","Renewable energies","Gross inland consumption","210,924",""
"1991","Austria","Terajoule","Renewable energies","Gross inland consumption","219,709",""
"1992","Austria","Terajoule","Renewable energies","Gross inland consumption","229,830",""
"1993","Austria","Terajoule","Renewable energies","Gross inland consumption","242,015",""
"1994","Austria","Terajoule","Renewable energies","Gross inland consumption","234,761",""
"1995","Austria","Terajoule","Renewable energies","Gross inland consumption","246,628",""
"1996","Austria","Terajoule","Renewable energies","Gross inland consumption","244,479",""
"1997","Austria","Terajoule","Renewable energies","Gross inland consumption","247,144",""
"1998","Austria","Terajoule","Renewable energies","Gross inland consumption","248,901",""
"1999","Austria","Terajoule","Renewable energies","Gross inland consumption","278,194",""
"2000","Austria","Terajoule","Renewable energies","Gross inland consumption","275,229",""
"2001","Austria","Terajoule","Renewable energies","Gross inland consumption","278,808",""
"2002","Austria","Terajoule","Renewable energies","Gross inland consumption","271,398",""
"2003","Austria","Terajoule","Renewable energies","Gross inland consumption","252,467",""
"2004","Austria","Terajoule","Renewable energies","Gross inland consumption","270,050",""
"2005","Austria","Terajoule","Renewable energies","Gross inland consumption","294,192",""
"2006","Austria","Terajoule","Renewable energies","Gross inland consumption","308,707",""
"2007","Austria","Terajoule","Renewable energies","Gross inland consumption","332,361",""
"2008","Austria","Terajoule","Renewable energies","Gross inland consumption","350,039",""
"2009","Austria","Terajoule","Renewable energies","Gross inland consumption","365,761",""
"2010","Austria","Terajoule","Renewable energies","Gross inland consumption","381,329",""
"2011","Austria","Terajoule","Renewable energies","Gross inland consumption","361,056",""
"2012","Austria","Terajoule","Renewable energies","Gross inland consumption","407,040",""
"2013","Austria","Terajoule","Renewable energies","Gross inland consumption","416,705",""
"2014","Austria","Terajoule","Renewable energies","Gross inland consumption","402,075",""
"2015","Austria","Terajoule","Renewable energies","Gross inland consumption","404,078",""
"1990","Poland","Terajoule","Renewable energies","Gross inland consumption","66,137",""
"1991","Poland","Terajoule","Renewable energies","Gross inland consumption","56,754",""
"1992","Poland","Terajoule","Renewable energies","Gross inland consumption","62,638",""
"1993","Poland","Terajoule","Renewable energies","Gross inland consumption","164,363",""
"1994","Poland","Terajoule","Renewable energies","Gross inland consumption","161,081",""
"1995","Poland","Terajoule","Renewable energies","Gross inland consumption","164,291",""
"1996","Poland","Terajoule","Renewable energies","Gross inland consumption","161,973",""
"1997","Poland","Terajoule","Renewable energies","Gross inland consumption","161,899",""
"1998","Poland","Terajoule","Renewable energies","Gross inland consumption","163,967",""
"1999","Poland","Terajoule","Renewable energies","Gross inland consumption","157,122",""
"2000","Poland","Terajoule","Renewable energies","Gross inland consumption","159,164",""
"2001","Poland","Terajoule","Renewable energies","Gross inland consumption","170,434",""
"2002","Poland","Terajoule","Renewable energies","Gross inland consumption","173,425",""
"2003","Poland","Terajoule","Renewable energies","Gross inland consumption","173,671",""
"2004","Poland","Terajoule","Renewable energies","Gross inland consumption","180,899",""
"2005","Poland","Terajoule","Renewable energies","Gross inland consumption","187,841",""
"2006","Poland","Terajoule","Renewable energies","Gross inland consumption","196,553",""
"2007","Poland","Terajoule","Renewable energies","Gross inland consumption","201,964",""
"2008","Poland","Terajoule","Renewable energies","Gross inland consumption","232,781",""
"2009","Poland","Terajoule","Renewable energies","Gross inland consumption","261,454",""
"2010","Poland","Terajoule","Renewable energies","Gross inland consumption","304,342",""
"2011","Poland","Terajoule","Renewable energies","Gross inland consumption","332,285",""
"2012","Poland","Terajoule","Renewable energies","Gross inland consumption","360,483",""
"2013","Poland","Terajoule","Renewable energies","Gross inland consumption","358,761",""
"2014","Poland","Terajoule","Renewable energies","Gross inland consumption","360,429",""
"2015","Poland","Terajoule","Renewable energies","Gross inland consumption","376,285",""
"1990","Portugal","Terajoule","Renewable energies","Gross inland consumption","137,217",""
"1991","Portugal","Terajoule","Renewable energies","Gross inland consumption","137,467",""
"1992","Portugal","Terajoule","Renewable energies","Gross inland consumption","119,287",""
"1993","Portugal","Terajoule","Renewable energies","Gross inland consumption","133,765",""
"1994","Portugal","Terajoule","Renewable energies","Gross inland consumption","143,430",""
"1995","Portugal","Terajoule","Renewable energies","Gross inland consumption","138,907",""
"1996","Portugal","Terajoule","Renewable energies","Gross inland consumption","158,796",""
"1997","Portugal","Terajoule","Renewable energies","Gross inland consumption","156,903",""
"1998","Portugal","Terajoule","Renewable energies","Gross inland consumption","156,257",""
"1999","Portugal","Terajoule","Renewable energies","Gross inland consumption","139,805",""
"2000","Portugal","Terajoule","Renewable energies","Gross inland consumption","157,395",""
"2001","Portugal","Terajoule","Renewable energies","Gross inland consumption","167,872",""
"2002","Portugal","Terajoule","Renewable energies","Gross inland consumption","148,710",""
"2003","Portugal","Terajoule","Renewable energies","Gross inland consumption","177,572",""
"2004","Portugal","Terajoule","Renewable energies","Gross inland consumption","159,076",""
"2005","Portugal","Terajoule","Renewable energies","Gross inland consumption","145,477",""
"2006","Portugal","Terajoule","Renewable energies","Gross inland consumption","176,351",""
"2007","Portugal","Terajoule","Renewable energies","Gross inland consumption","187,588",""
"2008","Portugal","Terajoule","Renewable energies","Gross inland consumption","181,264",""
"2009","Portugal","Terajoule","Renewable energies","Gross inland consumption","200,371",""
"2010","Portugal","Terajoule","Renewable energies","Gross inland consumption","228,573",""
"2011","Portugal","Terajoule","Renewable energies","Gross inland consumption","215,114",""
"2012","Portugal","Terajoule","Renewable energies","Gross inland consumption","182,301",""
"2013","Portugal","Terajoule","Renewable energies","Gross inland consumption","221,922",""
"2014","Portugal","Terajoule","Renewable energies","Gross inland consumption","230,819",""
"2015","Portugal","Terajoule","Renewable energies","Gross inland consumption","207,905",""
"1990","Romania","Terajoule","Renewable energies","Gross inland consumption","66,272",""
"1991","Romania","Terajoule","Renewable energies","Gross inland consumption","82,446",""
"1992","Romania","Terajoule","Renewable energies","Gross inland consumption","75,322",""
"1993","Romania","Terajoule","Renewable energies","Gross inland consumption","94,371",""
"1994","Romania","Terajoule","Renewable energies","Gross inland consumption","95,065",""
"1995","Romania","Terajoule","Renewable energies","Gross inland consumption","117,077",""
"1996","Romania","Terajoule","Renewable energies","Gross inland consumption","160,939",""
"1997","Romania","Terajoule","Renewable energies","Gross inland consumption","203,483",""
"1998","Romania","Terajoule","Renewable energies","Gross inland consumption","194,463",""
"1999","Romania","Terajoule","Renewable energies","Gross inland consumption","184,095",""
"2000","Romania","Terajoule","Renewable energies","Gross inland consumption","169,170",""
"2001","Romania","Terajoule","Renewable energies","Gross inland consumption","143,323",""
"2002","Romania","Terajoule","Renewable energies","Gross inland consumption","156,973",""
"2003","Romania","Terajoule","Renewable energies","Gross inland consumption","167,545",""
"2004","Romania","Terajoule","Renewable energies","Gross inland consumption","191,228",""
"2005","Romania","Terajoule","Renewable energies","Gross inland consumption","206,842",""
"2006","Romania","Terajoule","Renewable energies","Gross inland consumption","200,167",""
"2007","Romania","Terajoule","Renewable energies","Gross inland consumption","198,798",""
"2008","Romania","Terajoule","Renewable energies","Gross inland consumption","223,713",""
"2009","Romania","Terajoule","Renewable energies","Gross inland consumption","220,591",""
"2010","Romania","Terajoule","Renewable energies","Gross inland consumption","245,362",""
"2011","Romania","Terajoule","Renewable energies","Gross inland consumption","212,191",""
"2012","Romania","Terajoule","Renewable energies","Gross inland consumption","217,514",""
"2013","Romania","Terajoule","Renewable energies","Gross inland consumption","232,404",""
"2014","Romania","Terajoule","Renewable energies","Gross inland consumption","256,408",""
"2015","Romania","Terajoule","Renewable energies","Gross inland consumption","250,104",""
"1990","Slovenia","Terajoule","Renewable energies","Gross inland consumption","21,797",""
"1991","Slovenia","Terajoule","Renewable energies","Gross inland consumption","24,186",""
"1992","Slovenia","Terajoule","Renewable energies","Gross inland consumption","23,471",""
"1993","Slovenia","Terajoule","Renewable energies","Gross inland consumption","21,990",""
"1994","Slovenia","Terajoule","Renewable energies","Gross inland consumption","23,256",""
"1995","Slovenia","Terajoule","Renewable energies","Gross inland consumption","22,714",""
"1996","Slovenia","Terajoule","Renewable energies","Gross inland consumption","24,220",""
"1997","Slovenia","Terajoule","Renewable energies","Gross inland consumption","22,126",""
"1998","Slovenia","Terajoule","Renewable energies","Gross inland consumption","23,420",""
"1999","Slovenia","Terajoule","Renewable energies","Gross inland consumption","23,129",""
"2000","Slovenia","Terajoule","Renewable energies","Gross inland consumption","32,975",""
"2001","Slovenia","Terajoule","Renewable energies","Gross inland consumption","32,503",""
"2002","Slovenia","Terajoule","Renewable energies","Gross inland consumption","29,948",""
"2003","Slovenia","Terajoule","Renewable energies","Gross inland consumption","29,885",""
"2004","Slovenia","Terajoule","Renewable energies","Gross inland consumption","34,405",""
"2005","Slovenia","Terajoule","Renewable energies","Gross inland consumption","32,400",""
"2006","Slovenia","Terajoule","Renewable energies","Gross inland consumption","32,142",""
"2007","Slovenia","Terajoule","Renewable energies","Gross inland consumption","30,424",""
"2008","Slovenia","Terajoule","Renewable energies","Gross inland consumption","35,083",""
"2009","Slovenia","Terajoule","Renewable energies","Gross inland consumption","45,186",""
"2010","Slovenia","Terajoule","Renewable energies","Gross inland consumption","46,935",""
"2011","Slovenia","Terajoule","Renewable energies","Gross inland consumption","43,518",""
"2012","Slovenia","Terajoule","Renewable energies","Gross inland consumption","44,762",""
"2013","Slovenia","Terajoule","Renewable energies","Gross inland consumption","49,157",""
"2014","Slovenia","Terajoule","Renewable energies","Gross inland consumption","50,342",""
"2015","Slovenia","Terajoule","Renewable energies","Gross inland consumption","44,225",""
"1990","Slovakia","Terajoule","Renewable energies","Gross inland consumption","13,733",""
"1991","Slovakia","Terajoule","Renewable energies","Gross inland consumption","11,008",""
"1992","Slovakia","Terajoule","Renewable energies","Gross inland consumption","11,906",""
"1993","Slovakia","Terajoule","Renewable energies","Gross inland consumption","19,666",""
"1994","Slovakia","Terajoule","Renewable energies","Gross inland consumption","22,839",""
"1995","Slovakia","Terajoule","Renewable energies","Gross inland consumption","20,817",""
"1996","Slovakia","Terajoule","Renewable energies","Gross inland consumption","18,366",""
"1997","Slovakia","Terajoule","Renewable energies","Gross inland consumption","18,108",""
"1998","Slovakia","Terajoule","Renewable energies","Gross inland consumption","18,380",""
"1999","Slovakia","Terajoule","Renewable energies","Gross inland consumption","19,084",""
"2000","Slovakia","Terajoule","Renewable energies","Gross inland consumption","20,437",""
"2001","Slovakia","Terajoule","Renewable energies","Gross inland consumption","32,125",""
"2002","Slovakia","Terajoule","Renewable energies","Gross inland consumption","31,208",""
"2003","Slovakia","Terajoule","Renewable energies","Gross inland consumption","27,049",""
"2004","Slovakia","Terajoule","Renewable energies","Gross inland consumption","30,548",""
"2005","Slovakia","Terajoule","Renewable energies","Gross inland consumption","33,851",""
"2006","Slovakia","Terajoule","Renewable energies","Gross inland consumption","34,953",""
"2007","Slovakia","Terajoule","Renewable energies","Gross inland consumption","39,470",""
"2008","Slovakia","Terajoule","Renewable energies","Gross inland consumption","39,276",""
"2009","Slovakia","Terajoule","Renewable energies","Gross inland consumption","47,357",""
"2010","Slovakia","Terajoule","Renewable energies","Gross inland consumption","55,467",""
"2011","Slovakia","Terajoule","Renewable energies","Gross inland consumption","54,126",""
"2012","Slovakia","Terajoule","Renewable energies","Gross inland consumption","56,885",""
"2013","Slovakia","Terajoule","Renewable energies","Gross inland consumption","59,003",""
"2014","Slovakia","Terajoule","Renewable energies","Gross inland consumption","59,451",""
"2015","Slovakia","Terajoule","Renewable energies","Gross inland consumption","65,975",""
"1990","Finland","Terajoule","Renewable energies","Gross inland consumption","229,864",""
"1991","Finland","Terajoule","Renewable energies","Gross inland consumption","222,607",""
"1992","Finland","Terajoule","Renewable energies","Gross inland consumption","225,284",""
"1993","Finland","Terajoule","Renewable energies","Gross inland consumption","236,668",""
"1994","Finland","Terajoule","Renewable energies","Gross inland consumption","242,700",""
"1995","Finland","Terajoule","Renewable energies","Gross inland consumption","256,572",""
"1996","Finland","Terajoule","Renewable energies","Gross inland consumption","257,999",""
"1997","Finland","Terajoule","Renewable energies","Gross inland consumption","282,386",""
"1998","Finland","Terajoule","Renewable energies","Gross inland consumption","303,412",""
"1999","Finland","Terajoule","Renewable energies","Gross inland consumption","303,781",""
"2000","Finland","Terajoule","Renewable energies","Gross inland consumption","324,507",""
"2001","Finland","Terajoule","Renewable energies","Gross inland consumption","313,298",""
"2002","Finland","Terajoule","Renewable energies","Gross inland consumption","325,978",""
"2003","Finland","Terajoule","Renewable energies","Gross inland consumption","328,188",""
"2004","Finland","Terajoule","Renewable energies","Gross inland consumption","362,967",""
"2005","Finland","Terajoule","Renewable energies","Gross inland consumption","338,535",""
"2006","Finland","Terajoule","Renewable energies","Gross inland consumption","363,871",""
"2007","Finland","Terajoule","Renewable energies","Gross inland consumption","362,465",""
"2008","Finland","Terajoule","Renewable energies","Gross inland consumption","382,733",""
"2009","Finland","Terajoule","Renewable energies","Gross inland consumption","337,102",""
"2010","Finland","Terajoule","Renewable energies","Gross inland consumption","391,552",""
"2011","Finland","Terajoule","Renewable energies","Gross inland consumption","382,829",""
"2012","Finland","Terajoule","Renewable energies","Gross inland consumption","418,287",""
"2013","Finland","Terajoule","Renewable energies","Gross inland consumption","415,003",""
"2014","Finland","Terajoule","Renewable energies","Gross inland consumption","431,281",""
"2015","Finland","Terajoule","Renewable energies","Gross inland consumption","439,118",""
"1990","Sweden","Terajoule","Renewable energies","Gross inland consumption","482,751",""
"1991","Sweden","Terajoule","Renewable energies","Gross inland consumption","460,277",""
"1992","Sweden","Terajoule","Renewable energies","Gross inland consumption","509,238",""
"1993","Sweden","Terajoule","Renewable energies","Gross inland consumption","525,799",""
"1994","Sweden","Terajoule","Renewable energies","Gross inland consumption","479,675",""
"1995","Sweden","Terajoule","Renewable energies","Gross inland consumption","537,426",""
"1996","Sweden","Terajoule","Renewable energies","Gross inland consumption","496,507",""
"1997","Sweden","Terajoule","Renewable energies","Gross inland consumption","566,207",""
"1998","Sweden","Terajoule","Renewable energies","Gross inland consumption","586,355",""
"1999","Sweden","Terajoule","Renewable energies","Gross inland consumption","559,299",""
"2000","Sweden","Terajoule","Renewable energies","Gross inland consumption","617,182",""
"2001","Sweden","Terajoule","Renewable energies","Gross inland consumption","595,776",""
"2002","Sweden","Terajoule","Renewable energies","Gross inland consumption","549,447",""
"2003","Sweden","Terajoule","Renewable energies","Gross inland consumption","519,710",""
"2004","Sweden","Terajoule","Renewable energies","Gross inland consumption","552,305",""
"2005","Sweden","Terajoule","Renewable energies","Gross inland consumption","620,717",""
"2006","Sweden","Terajoule","Renewable energies","Gross inland consumption","602,406",""
"2007","Sweden","Terajoule","Renewable energies","Gross inland consumption","640,318",""
"2008","Sweden","Terajoule","Renewable energies","Gross inland consumption","653,973",""
"2009","Sweden","Terajoule","Renewable energies","Gross inland consumption","662,314",""
"2010","Sweden","Terajoule","Renewable energies","Gross inland consumption","711,623",""
"2011","Sweden","Terajoule","Renewable energies","Gross inland consumption","683,460",""
"2012","Sweden","Terajoule","Renewable energies","Gross inland consumption","775,581",""
"2013","Sweden","Terajoule","Renewable energies","Gross inland consumption","715,213",""
"2014","Sweden","Terajoule","Renewable energies","Gross inland consumption","725,054",""
"2015","Sweden","Terajoule","Renewable energies","Gross inland consumption","803,550",""
"1990","United Kingdom","Terajoule","Renewable energies","Gross inland consumption","43,079",""
"1991","United Kingdom","Terajoule","Renewable energies","Gross inland consumption","42,509",""
"1992","United Kingdom","Terajoule","Renewable energies","Gross inland consumption","57,006",""
"1993","United Kingdom","Terajoule","Renewable energies","Gross inland consumption","56,446",""
"1994","United Kingdom","Terajoule","Renewable energies","Gross inland consumption","73,968",""
"1995","United Kingdom","Terajoule","Renewable energies","Gross inland consumption","76,862",""
"1996","United Kingdom","Terajoule","Renewable energies","Gross inland consumption","74,404",""
"1997","United Kingdom","Terajoule","Renewable energies","Gross inland consumption","81,410",""
"1998","United Kingdom","Terajoule","Renewable energies","Gross inland consumption","87,125",""
"1999","United Kingdom","Terajoule","Renewable energies","Gross inland consumption","89,313",""
