"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2005","Luxembourg","Terajoule","Electrical energy","Primary production",":",""
"2006","Luxembourg","Terajoule","Electrical energy","Primary production",":",""
"2007","Luxembourg","Terajoule","Electrical energy","Primary production",":",""
"2008","Luxembourg","Terajoule","Electrical energy","Primary production",":",""
"2009","Luxembourg","Terajoule","Electrical energy","Primary production",":",""
"2010","Luxembourg","Terajoule","Electrical energy","Primary production",":",""
"2011","Luxembourg","Terajoule","Electrical energy","Primary production",":",""
"2012","Luxembourg","Terajoule","Electrical energy","Primary production",":",""
"2013","Luxembourg","Terajoule","Electrical energy","Primary production",":",""
"2014","Luxembourg","Terajoule","Electrical energy","Primary production",":",""
"2015","Luxembourg","Terajoule","Electrical energy","Primary production",":",""
"1990","Hungary","Terajoule","Electrical energy","Primary production",":",""
"1991","Hungary","Terajoule","Electrical energy","Primary production",":",""
"1992","Hungary","Terajoule","Electrical energy","Primary production",":",""
"1993","Hungary","Terajoule","Electrical energy","Primary production",":",""
"1994","Hungary","Terajoule","Electrical energy","Primary production",":",""
"1995","Hungary","Terajoule","Electrical energy","Primary production",":",""
"1996","Hungary","Terajoule","Electrical energy","Primary production",":",""
"1997","Hungary","Terajoule","Electrical energy","Primary production",":",""
"1998","Hungary","Terajoule","Electrical energy","Primary production",":",""
"1999","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2000","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2001","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2002","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2003","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2004","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2005","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2006","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2007","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2008","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2009","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2010","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2011","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2012","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2013","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2014","Hungary","Terajoule","Electrical energy","Primary production",":",""
"2015","Hungary","Terajoule","Electrical energy","Primary production",":",""
"1990","Malta","Terajoule","Electrical energy","Primary production",":",""
"1991","Malta","Terajoule","Electrical energy","Primary production",":",""
"1992","Malta","Terajoule","Electrical energy","Primary production",":",""
"1993","Malta","Terajoule","Electrical energy","Primary production",":",""
"1994","Malta","Terajoule","Electrical energy","Primary production",":",""
"1995","Malta","Terajoule","Electrical energy","Primary production",":",""
"1996","Malta","Terajoule","Electrical energy","Primary production",":",""
"1997","Malta","Terajoule","Electrical energy","Primary production",":",""
"1998","Malta","Terajoule","Electrical energy","Primary production",":",""
"1999","Malta","Terajoule","Electrical energy","Primary production",":",""
"2000","Malta","Terajoule","Electrical energy","Primary production",":",""
"2001","Malta","Terajoule","Electrical energy","Primary production",":",""
"2002","Malta","Terajoule","Electrical energy","Primary production",":",""
"2003","Malta","Terajoule","Electrical energy","Primary production",":",""
"2004","Malta","Terajoule","Electrical energy","Primary production",":",""
"2005","Malta","Terajoule","Electrical energy","Primary production",":",""
"2006","Malta","Terajoule","Electrical energy","Primary production",":",""
"2007","Malta","Terajoule","Electrical energy","Primary production",":",""
"2008","Malta","Terajoule","Electrical energy","Primary production",":",""
"2009","Malta","Terajoule","Electrical energy","Primary production",":",""
"2010","Malta","Terajoule","Electrical energy","Primary production",":",""
"2011","Malta","Terajoule","Electrical energy","Primary production",":",""
"2012","Malta","Terajoule","Electrical energy","Primary production",":",""
"2013","Malta","Terajoule","Electrical energy","Primary production",":",""
"2014","Malta","Terajoule","Electrical energy","Primary production",":",""
"2015","Malta","Terajoule","Electrical energy","Primary production",":",""
"1990","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"1991","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"1992","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"1993","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"1994","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"1995","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"1996","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"1997","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"1998","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"1999","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2000","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2001","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2002","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2003","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2004","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2005","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2006","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2007","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2008","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2009","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2010","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2011","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2012","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2013","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2014","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"2015","Netherlands","Terajoule","Electrical energy","Primary production",":",""
"1990","Austria","Terajoule","Electrical energy","Primary production",":",""
"1991","Austria","Terajoule","Electrical energy","Primary production",":",""
"1992","Austria","Terajoule","Electrical energy","Primary production",":",""
"1993","Austria","Terajoule","Electrical energy","Primary production",":",""
"1994","Austria","Terajoule","Electrical energy","Primary production",":",""
"1995","Austria","Terajoule","Electrical energy","Primary production",":",""
"1996","Austria","Terajoule","Electrical energy","Primary production",":",""
"1997","Austria","Terajoule","Electrical energy","Primary production",":",""
"1998","Austria","Terajoule","Electrical energy","Primary production",":",""
"1999","Austria","Terajoule","Electrical energy","Primary production",":",""
"2000","Austria","Terajoule","Electrical energy","Primary production",":",""
"2001","Austria","Terajoule","Electrical energy","Primary production",":",""
"2002","Austria","Terajoule","Electrical energy","Primary production",":",""
"2003","Austria","Terajoule","Electrical energy","Primary production",":",""
"2004","Austria","Terajoule","Electrical energy","Primary production",":",""
"2005","Austria","Terajoule","Electrical energy","Primary production",":",""
"2006","Austria","Terajoule","Electrical energy","Primary production",":",""
"2007","Austria","Terajoule","Electrical energy","Primary production",":",""
"2008","Austria","Terajoule","Electrical energy","Primary production",":",""
"2009","Austria","Terajoule","Electrical energy","Primary production",":",""
"2010","Austria","Terajoule","Electrical energy","Primary production",":",""
"2011","Austria","Terajoule","Electrical energy","Primary production",":",""
"2012","Austria","Terajoule","Electrical energy","Primary production",":",""
"2013","Austria","Terajoule","Electrical energy","Primary production",":",""
"2014","Austria","Terajoule","Electrical energy","Primary production",":",""
"2015","Austria","Terajoule","Electrical energy","Primary production",":",""
"1990","Poland","Terajoule","Electrical energy","Primary production",":",""
"1991","Poland","Terajoule","Electrical energy","Primary production",":",""
"1992","Poland","Terajoule","Electrical energy","Primary production",":",""
"1993","Poland","Terajoule","Electrical energy","Primary production",":",""
"1994","Poland","Terajoule","Electrical energy","Primary production",":",""
"1995","Poland","Terajoule","Electrical energy","Primary production",":",""
"1996","Poland","Terajoule","Electrical energy","Primary production",":",""
"1997","Poland","Terajoule","Electrical energy","Primary production",":",""
"1998","Poland","Terajoule","Electrical energy","Primary production",":",""
"1999","Poland","Terajoule","Electrical energy","Primary production",":",""
"2000","Poland","Terajoule","Electrical energy","Primary production",":",""
"2001","Poland","Terajoule","Electrical energy","Primary production",":",""
"2002","Poland","Terajoule","Electrical energy","Primary production",":",""
"2003","Poland","Terajoule","Electrical energy","Primary production",":",""
"2004","Poland","Terajoule","Electrical energy","Primary production",":",""
"2005","Poland","Terajoule","Electrical energy","Primary production",":",""
"2006","Poland","Terajoule","Electrical energy","Primary production",":",""
"2007","Poland","Terajoule","Electrical energy","Primary production",":",""
"2008","Poland","Terajoule","Electrical energy","Primary production",":",""
"2009","Poland","Terajoule","Electrical energy","Primary production",":",""
"2010","Poland","Terajoule","Electrical energy","Primary production",":",""
"2011","Poland","Terajoule","Electrical energy","Primary production",":",""
"2012","Poland","Terajoule","Electrical energy","Primary production",":",""
"2013","Poland","Terajoule","Electrical energy","Primary production",":",""
"2014","Poland","Terajoule","Electrical energy","Primary production",":",""
"2015","Poland","Terajoule","Electrical energy","Primary production",":",""
"1990","Portugal","Terajoule","Electrical energy","Primary production",":",""
"1991","Portugal","Terajoule","Electrical energy","Primary production",":",""
"1992","Portugal","Terajoule","Electrical energy","Primary production",":",""
"1993","Portugal","Terajoule","Electrical energy","Primary production",":",""
"1994","Portugal","Terajoule","Electrical energy","Primary production",":",""
"1995","Portugal","Terajoule","Electrical energy","Primary production",":",""
"1996","Portugal","Terajoule","Electrical energy","Primary production",":",""
"1997","Portugal","Terajoule","Electrical energy","Primary production",":",""
"1998","Portugal","Terajoule","Electrical energy","Primary production",":",""
"1999","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2000","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2001","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2002","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2003","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2004","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2005","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2006","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2007","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2008","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2009","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2010","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2011","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2012","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2013","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2014","Portugal","Terajoule","Electrical energy","Primary production",":",""
"2015","Portugal","Terajoule","Electrical energy","Primary production",":",""
"1990","Romania","Terajoule","Electrical energy","Primary production",":",""
"1991","Romania","Terajoule","Electrical energy","Primary production",":",""
"1992","Romania","Terajoule","Electrical energy","Primary production",":",""
"1993","Romania","Terajoule","Electrical energy","Primary production",":",""
"1994","Romania","Terajoule","Electrical energy","Primary production",":",""
"1995","Romania","Terajoule","Electrical energy","Primary production",":",""
"1996","Romania","Terajoule","Electrical energy","Primary production",":",""
"1997","Romania","Terajoule","Electrical energy","Primary production",":",""
"1998","Romania","Terajoule","Electrical energy","Primary production",":",""
"1999","Romania","Terajoule","Electrical energy","Primary production",":",""
"2000","Romania","Terajoule","Electrical energy","Primary production",":",""
"2001","Romania","Terajoule","Electrical energy","Primary production",":",""
"2002","Romania","Terajoule","Electrical energy","Primary production",":",""
"2003","Romania","Terajoule","Electrical energy","Primary production",":",""
"2004","Romania","Terajoule","Electrical energy","Primary production",":",""
"2005","Romania","Terajoule","Electrical energy","Primary production",":",""
"2006","Romania","Terajoule","Electrical energy","Primary production",":",""
"2007","Romania","Terajoule","Electrical energy","Primary production",":",""
"2008","Romania","Terajoule","Electrical energy","Primary production",":",""
"2009","Romania","Terajoule","Electrical energy","Primary production",":",""
"2010","Romania","Terajoule","Electrical energy","Primary production",":",""
"2011","Romania","Terajoule","Electrical energy","Primary production",":",""
"2012","Romania","Terajoule","Electrical energy","Primary production",":",""
"2013","Romania","Terajoule","Electrical energy","Primary production",":",""
"2014","Romania","Terajoule","Electrical energy","Primary production",":",""
"2015","Romania","Terajoule","Electrical energy","Primary production",":",""
"1990","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"1991","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"1992","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"1993","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"1994","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"1995","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"1996","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"1997","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"1998","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"1999","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2000","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2001","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2002","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2003","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2004","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2005","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2006","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2007","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2008","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2009","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2010","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2011","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2012","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2013","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2014","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"2015","Slovenia","Terajoule","Electrical energy","Primary production",":",""
"1990","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"1991","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"1992","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"1993","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"1994","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"1995","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"1996","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"1997","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"1998","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"1999","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2000","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2001","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2002","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2003","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2004","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2005","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2006","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2007","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2008","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2009","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2010","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2011","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2012","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2013","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2014","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"2015","Slovakia","Terajoule","Electrical energy","Primary production",":",""
"1990","Finland","Terajoule","Electrical energy","Primary production",":",""
"1991","Finland","Terajoule","Electrical energy","Primary production",":",""
"1992","Finland","Terajoule","Electrical energy","Primary production",":",""
"1993","Finland","Terajoule","Electrical energy","Primary production",":",""
"1994","Finland","Terajoule","Electrical energy","Primary production",":",""
"1995","Finland","Terajoule","Electrical energy","Primary production",":",""
"1996","Finland","Terajoule","Electrical energy","Primary production",":",""
"1997","Finland","Terajoule","Electrical energy","Primary production",":",""
"1998","Finland","Terajoule","Electrical energy","Primary production",":",""
"1999","Finland","Terajoule","Electrical energy","Primary production",":",""
"2000","Finland","Terajoule","Electrical energy","Primary production",":",""
"2001","Finland","Terajoule","Electrical energy","Primary production",":",""
"2002","Finland","Terajoule","Electrical energy","Primary production",":",""
"2003","Finland","Terajoule","Electrical energy","Primary production",":",""
"2004","Finland","Terajoule","Electrical energy","Primary production",":",""
"2005","Finland","Terajoule","Electrical energy","Primary production",":",""
"2006","Finland","Terajoule","Electrical energy","Primary production",":",""
"2007","Finland","Terajoule","Electrical energy","Primary production",":",""
"2008","Finland","Terajoule","Electrical energy","Primary production",":",""
"2009","Finland","Terajoule","Electrical energy","Primary production",":",""
"2010","Finland","Terajoule","Electrical energy","Primary production",":",""
"2011","Finland","Terajoule","Electrical energy","Primary production",":",""
"2012","Finland","Terajoule","Electrical energy","Primary production",":",""
"2013","Finland","Terajoule","Electrical energy","Primary production",":",""
"2014","Finland","Terajoule","Electrical energy","Primary production",":",""
"2015","Finland","Terajoule","Electrical energy","Primary production",":",""
"1990","Sweden","Terajoule","Electrical energy","Primary production",":",""
"1991","Sweden","Terajoule","Electrical energy","Primary production",":",""
"1992","Sweden","Terajoule","Electrical energy","Primary production",":",""
"1993","Sweden","Terajoule","Electrical energy","Primary production",":",""
"1994","Sweden","Terajoule","Electrical energy","Primary production",":",""
"1995","Sweden","Terajoule","Electrical energy","Primary production",":",""
"1996","Sweden","Terajoule","Electrical energy","Primary production",":",""
"1997","Sweden","Terajoule","Electrical energy","Primary production",":",""
"1998","Sweden","Terajoule","Electrical energy","Primary production",":",""
"1999","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2000","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2001","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2002","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2003","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2004","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2005","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2006","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2007","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2008","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2009","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2010","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2011","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2012","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2013","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2014","Sweden","Terajoule","Electrical energy","Primary production",":",""
"2015","Sweden","Terajoule","Electrical energy","Primary production",":",""
"1990","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"1991","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"1992","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"1993","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"1994","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"1995","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"1996","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"1997","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"1998","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"1999","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2000","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2001","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2002","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2003","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2004","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2005","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2006","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2007","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2008","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2009","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2010","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2011","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2012","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2013","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2014","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"2015","United Kingdom","Terajoule","Electrical energy","Primary production",":",""
"1990","Iceland","Terajoule","Electrical energy","Primary production",":",""
"1991","Iceland","Terajoule","Electrical energy","Primary production",":",""
"1992","Iceland","Terajoule","Electrical energy","Primary production",":",""
"1993","Iceland","Terajoule","Electrical energy","Primary production",":",""
"1994","Iceland","Terajoule","Electrical energy","Primary production",":",""
"1995","Iceland","Terajoule","Electrical energy","Primary production",":",""
"1996","Iceland","Terajoule","Electrical energy","Primary production",":",""
"1997","Iceland","Terajoule","Electrical energy","Primary production",":",""
"1998","Iceland","Terajoule","Electrical energy","Primary production",":",""
"1999","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2000","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2001","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2002","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2003","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2004","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2005","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2006","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2007","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2008","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2009","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2010","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2011","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2012","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2013","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2014","Iceland","Terajoule","Electrical energy","Primary production",":",""
"2015","Iceland","Terajoule","Electrical energy","Primary production",":",""
"1990","Norway","Terajoule","Electrical energy","Primary production",":",""
"1991","Norway","Terajoule","Electrical energy","Primary production",":",""
"1992","Norway","Terajoule","Electrical energy","Primary production",":",""
"1993","Norway","Terajoule","Electrical energy","Primary production",":",""
"1994","Norway","Terajoule","Electrical energy","Primary production",":",""
"1995","Norway","Terajoule","Electrical energy","Primary production",":",""
"1996","Norway","Terajoule","Electrical energy","Primary production",":",""
"1997","Norway","Terajoule","Electrical energy","Primary production",":",""
"1998","Norway","Terajoule","Electrical energy","Primary production",":",""
"1999","Norway","Terajoule","Electrical energy","Primary production",":",""
"2000","Norway","Terajoule","Electrical energy","Primary production",":",""
"2001","Norway","Terajoule","Electrical energy","Primary production",":",""
"2002","Norway","Terajoule","Electrical energy","Primary production",":",""
"2003","Norway","Terajoule","Electrical energy","Primary production",":",""
"2004","Norway","Terajoule","Electrical energy","Primary production",":",""
"2005","Norway","Terajoule","Electrical energy","Primary production",":",""
"2006","Norway","Terajoule","Electrical energy","Primary production",":",""
"2007","Norway","Terajoule","Electrical energy","Primary production",":",""
"2008","Norway","Terajoule","Electrical energy","Primary production",":",""
"2009","Norway","Terajoule","Electrical energy","Primary production",":",""
"2010","Norway","Terajoule","Electrical energy","Primary production",":",""
"2011","Norway","Terajoule","Electrical energy","Primary production",":",""
"2012","Norway","Terajoule","Electrical energy","Primary production",":",""
"2013","Norway","Terajoule","Electrical energy","Primary production",":",""
"2014","Norway","Terajoule","Electrical energy","Primary production",":",""
"2015","Norway","Terajoule","Electrical energy","Primary production",":",""
"1990","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"1991","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"1992","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"1993","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"1994","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"1995","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"1996","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"1997","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"1998","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"1999","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2000","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2001","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2002","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2003","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2004","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2005","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2006","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2007","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2008","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2009","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2010","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2011","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2012","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2013","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2014","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"2015","Montenegro","Terajoule","Electrical energy","Primary production",":",""
"1990","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"1991","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"1992","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"1993","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"1994","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"1995","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"1996","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"1997","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"1998","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"1999","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2000","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2001","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2002","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2003","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2004","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2005","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2006","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2007","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2008","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2009","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2010","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2011","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2014","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"2015","Former Yugoslav Republic of Macedonia, the","Terajoule","Electrical energy","Primary production",":",""
"1990","Albania","Terajoule","Electrical energy","Primary production",":",""
"1991","Albania","Terajoule","Electrical energy","Primary production",":",""
"1992","Albania","Terajoule","Electrical energy","Primary production",":",""
"1993","Albania","Terajoule","Electrical energy","Primary production",":",""
"1994","Albania","Terajoule","Electrical energy","Primary production",":",""
"1995","Albania","Terajoule","Electrical energy","Primary production",":",""
"1996","Albania","Terajoule","Electrical energy","Primary production",":",""
"1997","Albania","Terajoule","Electrical energy","Primary production",":",""
"1998","Albania","Terajoule","Electrical energy","Primary production",":",""
"1999","Albania","Terajoule","Electrical energy","Primary production",":",""
